sku,name,category,description,color,width_cm,depth_cm,height_cm,image_url,product_url
10633224,INFORMA HALLIE FLAVIAN I I SET MEJA MAKAN 4 KURSI - MERAH TERRACOTTA/PUTIH,Dining,"<ul>
<li>Konstruksi kuat dan kokoh</li>
<li>Kursi memiliki dudukan dan sandaran nyaman</li>
<li>Kaki kursi dan meja yang stabil</li>
<li>Meningkatkan tampilan ruangan&nbsp;</li>
<li>Permukaan meja luas dan mudah dibersihkan</li>
<li>Cocok digunakan di rumah apartemen cafe dan restoran</li>
</ul>",MERAH TERRACOTTA/PUTIH,86.5,146.5,62.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633224_1.jpg,https://www.ruparupa.com/p/informa-hallie-flavian-i-i-set-meja-makan-4-kursi-merah-terracotta-putih.html
10633345,INFORMA YURA KURSI MAKAN KULIT - KREM,Dining,"<ul>
<li>Rangka kuat dan kokoh</li>
<li>Memiliki kaki kursi yang stabil</li>
<li>Kualitas dudukan dan sandaran yang nyaman</li>
<li>Cocok untuk penggunaan di hunian pribadi atau area komersial</li>
</ul>",KREM,59.0,59.0,100.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633345_1.jpg,https://www.ruparupa.com/p/informa-yura-kursi-makan-kulit-krem.html
10633349,INFORMA 120X170 CM KARPET SPIRIT 80132 - COKELAT,Home Textile,"<ul>
<li>Desain motif menarik</li>
<li>Permukaan halus dan lembut</li>
<li>Bagian dasar karpet anti slip</li>
<li>Menambah aksen dekorasi ruangan</li>
<li>Cocok untuk menghiasi ruang tamu ruang keluarga dan kamar tidur</li>
<li>Ketebalan : 1.2 cm</li>
</ul>",COKELAT,14.0,120.0,14.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633349_1.jpg,https://www.ruparupa.com/p/informa-120x170-cm-karpet-spirit-80132-cokelat.html
10633365,INFORMA YORIKO KURSI MAKAN KULIT - ABU-ABU,Dining,"<ul>
<li>Rangka kuat dan kokoh</li>
<li>Memiliki kaki kursi yang stabil</li>
<li>Kualitas dudukan dan sandaran yang nyaman</li>
<li>Cocok untuk penggunaan di hunian pribadi atau area komersial</li>
</ul>",ABU,59.0,59.0,84.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633365_1.jpg,https://www.ruparupa.com/p/informa-yoriko-kursi-makan-kulit-abu-abu.html
10633366,INFORMA YUZU KURSI MAKAN KULIT - HIJAU,Dining,"<ul>
<li>Rangka kuat dan kokoh</li>
<li>Memiliki kaki kursi yang stabil</li>
<li>Kualitas dudukan dan sandaran yang nyaman</li>
<li>Cocok untuk penggunaan di hunian pribadi atau area komersial</li>
</ul>",HIJAU,58.0,58.0,97.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633366_1.jpg,https://www.ruparupa.com/p/informa-yuzu-kursi-makan-kulit-hijau.html
10633399,INFORMA IORA KABINET DAPUR - COKELAT WALNUT,Kitchen,"<ul>
<li>Desain modern</li>
<li>Dilengkapi sensor LED</li>
<li>Ruang penyimpanan luas</li>
<li>Rangka kuat kokoh dan awet</li>
<li>Membantu menjaga dapur tetap rapi dan terorganisir</li>
<li>Ideal untuk menyimpan perlengkapan dapur dan bahan makanan</li>
</ul>",COKELAT WALNUT,68.0,187.0,26.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633399_1.jpg,https://www.ruparupa.com/p/informa-iora-kabinet-dapur-cokelat-walnut.html
10633429,INFORMA 100X200 CM IORA SET KAMAR TIDUR ANAK - COKELAT,Junior Series,"<ul>
<li>Bagian bawah tempat tidur dilengkapi 2 laci</li>
<li>Laci dapat dipasang di sisi kiri/kanan tempat tidur</li>
<li>Meja belajar dilengkapi dengan colokan dan USB port</li>
<li>Rak buku dapat diposisikan di samping lemari ataupun terpisah</li>
<li>Isi set : 1 pc tempat tidur 1 pc lemari pakaian 1 pc meja belajar 1 pc rak buku</li>
<li>Finishing :<br />
- Tempat tidur : matt melamine fabric<br />
- Lemari pakaian : matt melamine<br />
- Meja belajar : matt melamine<br />
- Rak buku : matt melamine</li>
<li>Dimensi produk :<br />
-&nbsp;Tempat tidur : 109 x 210 x 100 cm<br />
-&nbsp;Lemari pakaian : 80 x 55 x 200 cm<br />
-&nbsp;Meja belajar : 90 x 55 x 200 cm<br />
-&nbsp;Rak buku : 55 x 28 x 200 cm</li>
</ul>",COKELAT,103.0,209.0,81.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633429_1.jpg,https://www.ruparupa.com/p/informa-100x200-cm-iora-set-kamar-tidur-cokelat.html
10633430,INFORMA 100X200 CM IORA SET KAMAR TIDUR ANAK DENGAN KASUR - COKELAT,Junior Series,"<ul>
<li>Bagian bawah tempat tidur dilengkapi 2 laci</li>
<li>Laci dapat dipasang di sisi kiri/kanan tempat tidur</li>
<li>Meja belajar dilengkapi dengan colokan dan USB port</li>
<li>Rak buku dapat diposisikan di samping lemari ataupun terpisah</li>
<li>Isi set : 1 pc tempat tidur 1 pc lemari pakaian 1 pc meja belajar 1 pc rak buku 1 pc kasur 1 set batan &amp; guling</li>
<li>Finishing :<br />
- Tempat tidur : matt melamine fabric<br />
- Lemari pakaian : matt melamine<br />
- Meja belajar : matt melamine<br />
- Rak buku : matt melamine</li>
<li>Dimensi produk :<br />
-&nbsp;Tempat tidur : 109 x 210 x 100 cm<br />
-&nbsp;Lemari pakaian : 80 x 55 x 200 cm<br />
-&nbsp;Meja belajar : 90 x 55 x 200 cm<br />
-&nbsp;Rak buku : 55 x 28 x 200 cm</li>
</ul>",COKELAT,103.0,209.0,101.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633430_1.jpg,https://www.ruparupa.com/p/informa-100x200-cm-iora-set-kamar-tidur-dengan-kasur-cokelat.html
10633450,INFORMA 120X170 CM KARPET SPIRIT 80138 - COKELAT,Home Textile,"<ul>
<li>Desain motif menarik</li>
<li>Permukaan halus dan lembut</li>
<li>Bagian dasar karpet anti slip</li>
<li>Menambah aksen dekorasi ruangan</li>
<li>Cocok untuk menghiasi ruang tamu ruang keluarga dan kamar tidur</li>
<li>Ketebalan : 1.2 cm</li>
</ul>",COKELAT,14.0,120.0,14.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633450_1.jpg,https://www.ruparupa.com/p/informa-120x170-cm-karpet-spirit-80138-cokelat.html
10633451,INFORMA 120X170 CM KARPET SPIRIT 80129 - ABU-ABU TUA,Home Textile,"<ul>
<li>Desain motif menarik</li>
<li>Permukaan halus dan lembut</li>
<li>Bagian dasar karpet anti slip</li>
<li>Menambah aksen dekorasi ruangan</li>
<li>Cocok untuk menghiasi ruang tamu ruang keluarga dan kamar tidur</li>
</ul>",ABU TUA,14.0,120.0,14.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633451_1.jpg,https://www.ruparupa.com/p/informa-120x170-cm-karpet-spirit-80129-abu-abu-tua.html
10633452,INFORMA 120X170 CM KARPET SPIRIT 80125 - ABU-ABU TUA,Home Textile,"<ul>
<li>Desain motif menarik</li>
<li>Permukaan halus dan lembut</li>
<li>Bagian dasar karpet anti slip</li>
<li>Menambah aksen dekorasi ruangan</li>
<li>Cocok untuk menghiasi ruang tamu ruang keluarga dan kamar tidur</li>
<li>Ketebalan : 1.2 cm</li>
</ul>",ABU TUA,14.0,120.0,14.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633452_1.jpg,https://www.ruparupa.com/p/informa-120x170-cm-karpet-spirit-80125-abu-abu-tua.html
10633453,INFORMA 160X220 CM KARPET SPIRIT 80132 - COKELAT,Home Textile,"<ul>
<li>Desain motif menarik</li>
<li>Permukaan halus dan lembut</li>
<li>Bagian dasar karpet anti slip</li>
<li>Menambah aksen dekorasi ruangan</li>
<li>Cocok untuk menghiasi ruang tamu ruang keluarga dan kamar tidur</li>
<li>Ketebalan : 1.2 cm</li>
</ul>",COKELAT,16.0,160.0,16.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633453_1.jpg,https://www.ruparupa.com/p/informa-160x220-cm-karpet-spirit-80132-cokelat.html
10633454,INFORMA 160X220 CM KARPET SPIRIT 80138 - COKELAT,Home Textile,"<ul>
<li>Desain motif menarik</li>
<li>Permukaan halus dan lembut</li>
<li>Bagian dasar karpet anti slip</li>
<li>Menambah aksen dekorasi ruangan</li>
<li>Cocok untuk menghiasi ruang tamu ruang keluarga dan kamar tidur</li>
</ul>",COKELAT,16.0,160.0,16.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633454_1.jpg,https://www.ruparupa.com/p/informa-160x220-cm-karpet-spirit-80138-cokelat.html
10633455,INFORMA 160X220 CM KARPET SPIRIT 80129 - ABU-ABU TUA,Home Textile,"<ul>
<li>Desain motif menarik</li>
<li>Permukaan halus dan lembut</li>
<li>Bagian dasar karpet anti slip</li>
<li>Menambah aksen dekorasi ruangan</li>
<li>Cocok untuk menghiasi ruang tamu ruang keluarga dan kamar tidur</li>
</ul>",ABU TUA,16.0,160.0,16.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633455_1.jpg,https://www.ruparupa.com/p/informa-160x220-cm-karpet-spirit-80129-abu-abu-tua.html
10633456,INFORMA 160X220 CM KARPET SPIRIT 80125 - ABU-ABU TUA,Home Textile,"<ul>
<li>Desain motif menarik</li>
<li>Permukaan halus dan lembut</li>
<li>Bagian dasar karpet anti slip</li>
<li>Menambah aksen dekorasi ruangan</li>
<li>Cocok untuk menghiasi ruang tamu ruang keluarga dan kamar tidur</li>
<li>Ketebalan : 1.2 cm</li>
</ul>",ABU TUA,16.0,160.0,16.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633456_1.jpg,https://www.ruparupa.com/p/informa-160x220-cm-karpet-spirit-80125-abu-abu-tua.html
10633501,INFORMA RANA LEMARI PAKAIAN 2 PINTU AYUN - PUTIH,Bedroom,"<ul>
<li>Rangka kuat kokoh dan stabil</li>
<li>Memiliki handle ergonomis</li>
<li>Dilengkapi 4 ambalan yang memiliki space untuk menyimpan barang</li>
<li>Menyimpan pakaian dan barang-barang dengan rapi dan terorganisir</li>
<li>Material berkualitas</li>
<li>Cocok untuk berbagai gaya interior</li>
<li>Finishing : paper</li>
<li>Material : particle board</li>
<li>Dimensi produk : 80 x 52.5 x 180 cm</li>
</ul>",PUTIH,54.0,181.0,13.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633501_1.jpg,https://www.ruparupa.com/p/informa-rana-lemari-pakaian-2-pintu-ayun-putih.html
10633514,SELMA TALIA LACI PENYIMPANAN 4 TINGKAT - PUTIH/HITAM,Selma,"<ul>
<li>Kuat kokoh dan stabil</li>
<li>Pemasangan yang mudah secara DIY</li>
<li>Desain compact dan hemat ruang penyimpanan</li>
<li>Laci mudah dibuka dan ditarik keluar</li>
<li>Cocok untuk menyimpan pakaian dan barang lainnya</li>
<li>Daya beban : 2 kg / laci</li>
</ul>",PUTIH/HITAM,31.5,43.5,68.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633514_1.jpg,https://www.ruparupa.com/p/selma-talia-laci-penyimpanan-4-tingkat-putih-hitam.html
10633515,SELMA TALIA LACI PENYIMPANAN 5 TINGKAT - PUTIH/HITAM,Selma,"<ul>
<li>Kuat kokoh dan stabil</li>
<li>Pemasangan yang mudah secara DIY</li>
<li>Desain compact dan hemat ruang penyimpanan</li>
<li>Laci mudah dibuka dan ditarik keluar</li>
<li>Cocok untuk menyimpan pakaian dan barang lainnya</li>
<li>Daya beban :&nbsp;2 kg / laci</li>
</ul>",PUTIH/HITAM,31.5,43.5,85.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633515_1.jpg,https://www.ruparupa.com/p/selma-talia-laci-penyimpanan-5-tingkat-putih-hitam.html
10633516,SELMA TALINA LACI PENYIMPANAN 4 TINGKAT - ABU-ABU/PUTIH,Selma,"<ul>
<li>Kuat kokoh dan stabil</li>
<li>Pemasangan yang mudah secara DIY</li>
<li>Desain compact hemat ruang penyimpanan</li>
<li>Laci mudah dibuka dan ditarik keluar</li>
<li>Cocok untuk menyimpan pakaian dan barang lainnya</li>
<li>Daya beban : 2 kg / laci</li>
</ul>",ABU/PUTIH,30.0,36.0,65.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633516_1.jpg,https://www.ruparupa.com/p/selma-talina-laci-penyimpanan-4-tingkat-abu-abu-putih.html
10633517,SELMA 34.3X27X19 CM TALA KOTAK SEPATU TRANSPARAN,Selma,"<ul>
<li>Desain minimalis dan elegan dengan warna transparan</li>
<li>Mudah dibersihkan dan dirawat</li>
<li>Hemat tempat dan terorganisir dengan rapi</li>
<li>Dilengkapi tutup yang melindungi dari debu dan kotoran</li>
<li>Ventilasi untuk menghindari kelembapan dan pertumbuhan jamur</li>
</ul>",none,27.0,34.3,19.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633517_1.jpg,https://www.ruparupa.com/p/selma-tala-34-3x27x19-cm-kotak-sepatu-transparan.html
10633518,SELMA 77.5X37X17 CM THELMA KOTAK PENYIMPANAN DENGAN TUTUP & RODA TRANSPARAN,Selma,"<ul>
<li>Tampilan transparan</li>
<li>Praktis digunakan</li>
<li>Kuat dan tahan lama</li>
<li>Mudah dirapikan</li>
<li>Desain ramping muat di bawah tempat tidur</li>
<li>Tutup rapat menjaga isi tetap bersih</li>
</ul>",none,37.0,77.5,17.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633518_1.jpg,https://www.ruparupa.com/p/selma-thelma-77-5x37x17-cm-kotak-penyimpanan-dengan-tutup-roda-transparan.html
10633519,SELMA 6.5 LTR TOMA TEMPAT SAMPAH PEDAL - PUTIH,Selma,"<ul>
<li>Desain simpel dan stylish</li>
<li>Terbuat dari material yang kokoh</li>
<li>Sistem tutup pedal yang mudah di akses</li>
<li>Cocok untuk penggunana hunian atau area komersial</li>
</ul>",PUTIH,16.0,25.5,31.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633519_1.jpg,https://www.ruparupa.com/p/selma-6-5-ltr-toma-tempat-sampah-pedal-putih.html
10633520,SELMA 9 LTR TATI TEMPAT SAMPAT SWING - ABU-ABU,Selma,"<ul>
<li>Desain simpel dan stylish</li>
<li>Terbuat dari material yang kokoh</li>
<li>Sistem tutup swing yang mudah di akses</li>
<li>Cocok untuk penggunana hunian atau area komersial</li>
</ul>",ABU,20.0,26.0,35.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633520_1.jpg,https://www.ruparupa.com/p/selma-9-ltr-tati-tempat-sampat-swing-abu-abu.html
10633521,SELMA 10 LTR THISA TEMPAT SAMPAH PEDAL - ABU-ABU-MUDA,Selma,"<ul>
<li>Desain simpel dan stylish</li>
<li>Terbuat dari material yang kokoh</li>
<li>Sistem tutup pedal yang mudah di akses</li>
<li>Cocok untuk penggunana hunian atau area komersial</li>
</ul>",MUDA,19.5,27.0,34.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633521_1.jpg,https://www.ruparupa.com/p/selma-10-ltr-thisa-tempat-sampah-pedal-abu-abu-muda.html
10633669,INFORMA NELL MEJA TAMU RECTANGLE - KREM BEIGE,Living Non- Upholstered,"<ul>
<li>Rangka kuat dan kokoh</li>
<li>Memiliki kaki meja yang stabil</li>
<li>Mudah dipindahkan sesuai kebutuhan</li>
<li>Meningkatkan tampilan dekorasi ruangan</li>
<li>Dilengkapi laci penyimpanan</li>
<li>Pada permukaan dapat diletakkan majalah vas dan sebagainya</li>
<li>Cocok diletakkan di ruang tamu ruang keluarga atau tempat komersial</li>
<li>Material kaki : rubber wood</li>
</ul>",KREM BEIGE,58.0,113.5,34.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633669_1.jpg,https://www.ruparupa.com/p/informa-nell-meja-tamu-rectangle-krem-beige.html
10633670,INFORMA NELL RAK TV - KREM BEIGE,Living Non- Upholstered,"<ul>
<li>Desain elegan</li>
<li>Kuat kokoh dan stabil</li>
<li>Dilengkapi pintu softclose</li>
<li>Ruang penyimpanan ekstra luas</li>
<li>Optimal menahan beban dari TV dan barang lainnya</li>
</ul>",KREM BEIGE,48.0,159.0,51.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633670_1.jpg,https://www.ruparupa.com/p/informa-nell-rak-tv-krem-beige.html
10633671,INFORMA NELL MEJA KONSOL - KREM BEIGE,Living Non- Upholstered,"<ul>
<li>Desain minimalis dan elegan</li>
<li>Rangka kuat dan kokoh</li>
<li>Dilengkapi 2 laci penyimpanan</li>
<li>Permukaan meja luas dan mudah dibersihkan</li>
<li>Dapat digunakan untuk meletakkan vas bunga bingkai foto dan dekorasi lainnya</li>
<li>Cocok diletakkan di&nbsp;ruang tamu ruang keluarga kamar tidur atau&nbsp;area foyer</li>
</ul>",KREM BEIGE,47.0,112.0,30.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633671_1.jpg,https://www.ruparupa.com/p/informa-nell-meja-konsol-krem-beige.html
10633672,INFORMA NELL MEJA TAMU RECTANGLE - COKELAT TAUPE,Living Non- Upholstered,"<ul>
<li>Konstruksi kuat dan kokoh</li>
<li>Dilengkapi 2 laci penyimpanan</li>
<li>Menambah aksen dekoratif ruangan</li>
<li>Mudah dipindahkan sesuai kebutuhan</li>
<li>Cocok diletakkan di ruang tamu ruang keluarga atau area komersial</li>
</ul>",COKELAT TAUPE,59.0,113.5,34.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633672_1.jpg,https://www.ruparupa.com/p/informa-nell-meja-tamu-rectangle-cokelat-taupe.html
10633673,NFORMA NELL RAK TV - COKELAT TAUPE,Living Non- Upholstered,"<ul>
<li>Konstruksi kuat dan kokoh</li>
<li>Menambah nilai estetika pada ruangan</li>
<li>Dilengkapi dengan tempat penyimpanan</li>
<li>Cocok dipadukan dengan berbagai tema interior ruang TV</li>
</ul>",COKELAT TAUPE,47.0,158.0,41.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633673_1.jpg,https://www.ruparupa.com/p/nforma-nell-rak-tv-cokelat-taupe.html
10633674,INFORMA NELL MEJA KONSOL - COKELAT TAUPE,Living Non- Upholstered,"<ul>
<li>Konstruksi kuat dan kokoh</li>
<li>Dilengkapi 2 laci penyimpanan</li>
<li>Menambah aksen dekoratif ruangan</li>
<li>Mudah dipindahkan sesuai kebutuhan</li>
<li>Cocok diletakkan di ruang tamu ruang keluarga atau area komersial</li>
</ul>",COKELAT TAUPE,46.0,112.0,30.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633674_1.jpg,https://www.ruparupa.com/p/informa-nell-meja-konsol-cokelat-taupe.html
10633746,SELMA SET 2 PCS YUMNA PANCI SAUCEPAN - HITAM,Selma,"<ul>
<li>Handle ergonomis yang nyaman saat digenggam</li>
<li>Material berkualitas dan mudah dibersihkan</li>
<li>Menyebarkan panas dengan merata</li>
<li>Cocok untuk merebus memasak saos sup atau makanan berkuah lainnya</li>
</ul>",HITAM,18.0,35.0,9.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10633746_1.jpg,https://www.ruparupa.com/p/selma-set-2-pcs-yumna-panci-saucepan-hitam.html
