sku,name,category,description,color,width_cm,depth_cm,height_cm,image_url,product_url
10568050,INFORMA SLEEP 90X190X5 CM TRINN KASUR LIPAT PORTABLE - PUTIH,MATTRESS,"<ul>
<li>Matras portable 3 lipat</li>
<li>Lapisan busa yang empuk</li>
<li>Kedua sisi kasur dapat digunakan untuk tidur</li>
<li>Praktis dan mudah disimpan saat tidak digunakan</li>
<li>Dilengkapi tas penyimpanan</li>
</ul>",PUTIH,65.0,91.0,18.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568050_1.jpg,https://www.ruparupa.com/p/informa-sleep-90x190x5-cm-trinn-kasur-lipat-portable-putih.html
10568161,SELMA NORWAY JEMURAN BAJU EXTENSIBLE,Selma,"<ul>
<li>Jemuran extensible</li>
<li>Desain minimalis</li>
<li>Rangka kuat kokoh dan stabil</li>
<li>Material berkualitas dan awet</li>
<li>Ideal digunakan di area indoor ataupun outdoor</li>
<li>Cocok untuk mengeringkan handuk kain dan sebagainya</li>
<li>Dimensi produk : 57.5 - 101x 41 cm</li>
</ul>",none,12.0,59.0,10.3,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568161_1.jpg,https://www.ruparupa.com/p/selma-norway-jemuran-baju-extensible.html
10568162,INFORMA 600 ML SET 3 PCS STOPLES KACA CAFE LATTE,Home Kitchen,"<ul>
<li>Berkualitas food-grade</li>
<li>Mudah dibersihkan</li>
<li>Dilengkapi tutup kedap udara</li>
<li>Cocok untuk menyajikan permen atau camilan saat hari raya</li>
</ul>",none,11.0,34.0,15.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568162_1.jpg,https://www.ruparupa.com/p/informa-600-ml-set-3-pcs-cafe-latte-stoples-kaca.html
10568163,INFORMA SLEEP 50X75 CM BANTAL DELUX DOWN FEEL SOFT,Textile Bedding,"<ul>
<li>Hypoallergenic sehingga aman untuk kulit sensitif</li>
<li>Filling yang memberikan kenyamanan optimal</li>
<li>Isian bantal menyerupai down fiber pillow (bantal bulu angsa)</li>
<li>Kain katun&nbsp;downproof yang halus</li>
<li>Material filling yang ringan</li>
<li>Tingkat keempukan : soft</li>
</ul>",none,42.0,64.0,10.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568163_1.jpg,https://www.ruparupa.com/p/informa-sleep-50x75-cm-bantal-delux-down-feel-soft.html
10568164,INFORMA SLEEP 50X75 CM BANTAL DELUX DOWN FEEL FIRM,Textile Bedding,"<ul>
<li>Hypoallergenic sehingga aman untuk kulit sensitif</li>
<li>Filling yang memberikan kenyamanan optimal</li>
<li>Isian bantal menyerupai down fiber pillow (bantal bulu angsa)</li>
<li>Kain katun&nbsp;downproof yang halus</li>
<li>Material filling yang ringan</li>
<li>Tingkat keempukan : firm</li>
</ul>",none,7.5,10.6,11.1,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568164_1.jpg,https://www.ruparupa.com/p/informa-sleep-50x75-cm-bantal-delux-down-feel-firm.html
10568165,INFORMA SLEEP 210X210 CM QUILT INSERT SERI DELUX DOWN FEEL,Textile Bedding,"<ul>
<li>Hypoallergenic sehingga aman untuk kulit sensitif</li>
<li>Filling yang memberikan kenyamanan optimal</li>
<li>Dengan isian menyerupai down fiber pillow (bantal bulu angsa)</li>
<li>Memberikan rasa hangat yang pas untuk iklim tropis</li>
<li>Dapat dicuci dengan mesin</li>
<li>Permukaan halus (100% katun downproof)</li>
<li>Material filling : polyester 160 gsm</li>
</ul>",none,44.0,52.0,7.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568165_1.jpg,https://www.ruparupa.com/p/informa-sleep-210x210-cm-quilt-insert-seri-delux-down-feel.html
10568166,INFORMA SLEEP 240X210 CM QUILT INSERT SERI DELUX DOWN FEEL,Textile Bedding,"<ul>
<li>Hypoallergenic sehingga aman untuk kulit sensitif</li>
<li>Filling yang memberikan kenyamanan optimal</li>
<li>Dengan isian menyerupai down fiber pillow (bantal bulu angsa)</li>
<li>Memberikan rasa hangat yang pas untuk iklim tropis</li>
<li>Dapat dicuci dengan mesin</li>
<li>Permukaan halus (100% katun downproof)</li>
<li>Material filling : polyester 160 gsm</li>
</ul>",none,44.0,52.0,8.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568166_1.jpg,https://www.ruparupa.com/p/informa-sleep-240x210-cm-quilt-insert-seri-delux-down-feel.html
10568167,INFORMA SLEEP 260X230 CM QUILT INSERT SERI DELUX DOWN FEEL,Textile Bedding,"<ul>
<li>Hypoallergenic sehingga aman untuk kulit sensitif</li>
<li>Filling yang memberikan kenyamanan optimal</li>
<li>Dengan isian menyerupai down fiber pillow (bantal bulu angsa)</li>
<li>Memberikan rasa hangat yang pas untuk iklim tropis</li>
<li>Dapat dicuci dengan mesin</li>
<li>Permukaan halus (100% katun downproof)</li>
<li>Material filling : polyester 160 gsm</li>
</ul>",none,44.0,52.0,10.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568167_1.jpg,https://www.ruparupa.com/p/informa-sleep-260x230-cm-quilt-insert-seri-delux-down-feel.html
10568168,INFORMA SLEEP 50X70X5 CM PRIME BANTAL FIRM - PUTIH,Textile Bedding,"<ul>
<li>Untuk melengkapi keperluan tidur</li>
<li>Nyaman saat digunakan</li>
<li>Lembut dan empuk ketika bersentuhan dengan kulit</li>
<li>Isian tidak menggumpal</li>
<li>Memiliki busa yang tidak mudah berubah</li>
<li>Cocok digunakan pada hunian pribadi apartemen hotel dan area komersial lainnya</li>
<li>Material cover : 100% katun satin dobby</li>
</ul>",PUTIH,42.0,65.0,13.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568168_1.jpg,https://www.ruparupa.com/p/informa-sleep-50x70x5-cm-prime-bantal-firm-putih.html
10568169,INFORMA 12X12.3X7.6 CM CAMILLA KOTAK PERHIASAN - PINK,Home Organizer,"<ul>
<li>Desain elegan</li>
<li>Hemat ruang</li>
<li>Menjaga kualitas aksesoris tetap baik</li>
<li>Membuat tampilan meja tertata rapi</li>
<li>Cocok untuk&nbsp;menyimpan cincin kalung anting dan gelang</li>
</ul>",PINK,12.3,12.0,7.6,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568169_1.jpg,https://www.ruparupa.com/p/informa-12x12-3x7-6-cm-camilla-kotak-perhiasan-pink.html
10568170,INFORMA 12X12.3X7.6 CM CAMILLA KOTAK PERHIASAN - KREM BEIGE,Home Organizer,"<ul>
<li>Desain elegan</li>
<li>Hemat ruang</li>
<li>Menjaga kualitas aksesoris tetap baik</li>
<li>Membuat tampilan meja tertata rapi</li>
<li>Cocok untuk&nbsp;menyimpan cincin kalung anting dan gelang</li>
</ul>",KREM BEIGE,12.3,12.0,7.6,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568170_1.jpg,https://www.ruparupa.com/p/informa-12x12-3x7-6-cm-camilla-kotak-perhiasan-krem-beige.html
10568171,INFORMA 12X12.3X7.6 CM CAMILLA KOTAK PERHIASAN - ABU-ABU,Home Organizer,"<ul>
<li>Desain elegan</li>
<li>Hemat ruang</li>
<li>Menjaga kualitas aksesoris tetap baik</li>
<li>Membuat tampilan meja tertata rapi</li>
<li>Cocok untuk&nbsp;menyimpan cincin kalung anting dan gelang</li>
</ul>",ABU,12.3,12.0,7.6,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568171_1.jpg,https://www.ruparupa.com/p/informa-12x12-3x7-6-cm-camilla-kotak-perhiasan-abu-abu.html
10568172,INFORMA 18.6X13X8.5 CM CAMILLA KOTAK PERHIASAN - PINK,Home Organizer,"<ul>
<li>Desain elegan</li>
<li>Hemat ruang</li>
<li>Menjaga kualitas aksesoris tetap baik</li>
<li>Membuat tampilan meja tertata rapi</li>
<li>Cocok untuk&nbsp;menyimpan cincin kalung anting dan gelang</li>
</ul>",PINK,13.0,18.6,8.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568172_1.jpg,https://www.ruparupa.com/p/informa-18-6x13x8-5-cm-camilla-kotak-perhiasan-pink.html
10568173,INFORMA 18.6X13X8.5 CM CAMILLA KOTAK PERHIASAN - KREM BEIGE,Home Organizer,"<ul>
<li>Desain elegan</li>
<li>Hemat ruang</li>
<li>Menjaga kualitas aksesoris tetap baik</li>
<li>Membuat tampilan meja tertata rapi</li>
<li>Cocok untuk&nbsp;menyimpan cincin kalung anting dan gelang</li>
</ul>",KREM BEIGE,13.0,18.6,8.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568173_1.jpg,https://www.ruparupa.com/p/informa-18-6x13x8-5-cm-camilla-kotak-perhiasan-krem-beige.html
10568174,INFORMA 18.6X13X8.5 CM CAMILLA KOTAK PERHIASAN - ABU-ABU,Home Organizer,"<ul>
<li>Desain elegan</li>
<li>Hemat ruang</li>
<li>Menjaga kualitas aksesoris tetap baik</li>
<li>Membuat tampilan meja tertata rapi</li>
<li>Cocok untuk&nbsp;menyimpan cincin kalung anting dan gelang</li>
</ul>",ABU,13.0,18.6,8.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568174_1.jpg,https://www.ruparupa.com/p/informa-18-6x13x8-5-cm-camilla-kotak-perhiasan-abu-abu.html
10568175,INFORMA 5 LTR MILAN TEMPAT SAMPAH PEDAL SOFT CLOSE - HIJAU TUA,Home Organizer,"<ul>
<li>Dengan pedal kaki untuk membuka tutup tanpa menggunakan tangan</li>
<li>Penutup yang tertutup rapat</li>
<li>Tutup soft close</li>
<li>Menjaga kebersihan ruangan</li>
<li>Mempercantik tampilan ruangan</li>
<li>Cocok untuk ditempatkan di dapur kamar mandi ruang tamu atau kamar tidur</li>
</ul>",HIJAU TUA,18.0,21.0,30.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568175_1.jpg,https://www.ruparupa.com/p/informa-5-ltr-milan-tempat-sampah-pedal-soft-close-hijau-tua.html
10568176,INFORMA 5 LTR MILAN TEMPAT SAMPAH PEDAL SOFT CLOSE - ORANYE,Home Organizer,"<ul>
<li>Dengan pedal kaki untuk membuka tutup tanpa menggunakan tangan</li>
<li>Penutup yang tertutup rapat</li>
<li>Tutup soft close</li>
<li>Menjaga kebersihan ruangan</li>
<li>Mempercantik tampilan ruangan</li>
<li>Cocok untuk ditempatkan di dapur kamar mandi ruang tamu atau kamar tidur</li>
</ul>",ORANYE,18.0,21.0,30.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568176_1.jpg,https://www.ruparupa.com/p/informa-5-ltr-milan-tempat-sampah-pedal-soft-close-oranye.html
10568177,INFORMA 5 LTR MILAN TEMPAT SAMPAH PEDAL SOFT CLOSE - KREM KHAKI,Home Organizer,"<ul>
<li>Dengan pedal kaki untuk membuka tutup tanpa menggunakan tangan</li>
<li>Penutup yang tertutup rapat</li>
<li>Tutup soft close</li>
<li>Menjaga kebersihan ruangan</li>
<li>Mempercantik tampilan ruangan</li>
<li>Cocok untuk ditempatkan di dapur kamar mandi ruang tamu atau kamar tidur</li>
</ul>",KREM KHAKI,15.1,29.0,31.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568177_1.jpg,https://www.ruparupa.com/p/informa-5-ltr-milan-tempat-sampah-pedal-soft-close-krem-khaki.html
10568178,INFORMA 12 LTR MILAN TEMPAT SAMPAH PEDAL SOFT CLOSE - HIJAU TUA,Home Organizer,"<ul>
<li>Dengan pedal kaki untuk membuka tutup tanpa menggunakan tangan</li>
<li>Penutup yang tertutup rapat</li>
<li>Tutup soft close</li>
<li>Menjaga kebersihan ruangan</li>
<li>Mempercantik tampilan ruangan</li>
<li>Cocok untuk ditempatkan di dapur kamar mandi ruang tamu atau kamar tidur</li>
</ul>",HIJAU TUA,27.0,29.5,41.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568178_1.jpg,https://www.ruparupa.com/p/informa-12-ltr-milan-tempat-sampah-pedal-soft-close-hijau-tua.html
10568179,INFORMA 12 LTR MILAN TEMPAT SAMPAH PEDAL SOFT CLOSE - ORANYE,Home Organizer,"<ul>
<li>Dengan pedal kaki untuk membuka tutup tanpa menggunakan tangan</li>
<li>Penutup yang tertutup rapat</li>
<li>Tutup soft close</li>
<li>Menjaga kebersihan ruangan</li>
<li>Mempercantik tampilan ruangan</li>
<li>Cocok untuk ditempatkan di dapur kamar mandi ruang tamu atau kamar tidur</li>
</ul>",ORANYE,27.25,29.75,41.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568179_1.jpg,https://www.ruparupa.com/p/informa-12-ltr-milan-tempat-sampah-pedal-soft-close-orange.html
10568181,INFORMA 12 LTR MILAN TEMPAT SAMPAH PEDAL SOFT CLOSE - COKELAT,Home Organizer,"<ul>
<li>Dengan pedal kaki untuk membuka tutup tanpa menggunakan tangan</li>
<li>Penutup yang tertutup rapat</li>
<li>Tutup soft close</li>
<li>Menjaga kebersihan ruangan</li>
<li>Mempercantik tampilan ruangan</li>
<li>Cocok untuk ditempatkan di dapur kamar mandi ruang tamu atau kamar tidur</li>
</ul>",COKELAT,27.0,29.5,40.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568181_1.jpg,https://www.ruparupa.com/p/informa-12-ltr-milan-tempat-sampah-cokelat-khaki.html
10568191,INFORMA VENIEN SET SOFA KULIT - COKELAT CAPPUCCINO,LIVING UPHOLSTERED,"<ul>
<li>Dudukan dan sandaran yang nyaman</li>
<li>Kaki kursi dirancang kuat dan stabil</li>
<li>Rangka sofa yang kuat kokoh dan awet</li>
<li>Lapisan permukaan terasa nyaman di kulit</li>
<li>Meningkatkan tampilan ruangan</li>
<li>Cocok digunakan di ruang tamu ruang keluarga kantor atau tempat komersial</li>
</ul>",COKELAT CAPPUCCINO,88.0,166.0,120.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568191_1.jpg,https://www.ruparupa.com/p/informa-venien-set-sofa-kulit-cokelat-cappuccino.html
10568193,INFORMA VENIEN SOFA KULIT 1 SEATER - COKELAT CAPPUCCINO,LIVING UPHOLSTERED,"<ul>
<li>Dudukan dan sandaran yang nyaman</li>
<li>Kaki kursi dirancang kuat dan stabil</li>
<li>Rangka sofa yang kuat kokoh dan awet</li>
<li>Lapisan permukaan terasa nyaman di kulit</li>
<li>Meningkatkan tampilan ruangan</li>
<li>Cocok digunakan di ruang tamu ruang keluarga kantor atau tempat komersial</li>
</ul>",COKELAT CAPPUCCINO,85.0,96.0,60.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568193_1.jpg,https://www.ruparupa.com/p/informa-venien-sofa-kulit-1-seater-cokelat-cappuccino.html
10568194,INFORMA VENIEN SOFA KULIT 2 SEATER - COKELAT CAPPUCCINO,LIVING UPHOLSTERED,"<ul>
<li>Dudukan dan sandaran yang nyaman</li>
<li>Kaki kursi dirancang kuat dan stabil</li>
<li>Rangka sofa yang kuat kokoh dan awet</li>
<li>Lapisan permukaan terasa nyaman di kulit</li>
<li>Meningkatkan tampilan ruangan</li>
<li>Cocok digunakan di ruang tamu ruang keluarga kantor atau tempat komersial</li>
</ul>",COKELAT CAPPUCCINO,88.0,166.0,61.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568194_1.jpg,https://www.ruparupa.com/p/informa-venien-sofa-kulit-2-seater-cokelat-cappuccino.html
10568195,INFORMA SLEEP 120X200 CM BRUSSEL TEMPAT TIDUR SORONG - COKELAT,MATTRESS,"<ul>
<li>Free gift 1&nbsp;set bantal &amp; guling <a href=""http://www.ruparupa.com/pdp/set-bantal-guling.html"" target=""_blank"">(klik di sini)</a></li>
<li>Kasur dengan tingkat keermpukan yang nyaman</li>
<li>Rangka kuat dan kokoh</li>
<li>Kasur bawah dapat ditarik saat akan digunakan</li>
<li>Dilengkapi headboard dengan desain menarik</li>
<li>Cocok untuk ruangan minimalis</li>
<li>Material :<br />
- Kasur atas : latex pocket spring<br />
-&nbsp;Kasur bawah&nbsp;: foam bonnel spring</li>
<li>Finishing : fabric</li>
</ul>",COKELAT,201.0,121.0,41.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568195_1.jpg,https://www.ruparupa.com/p/informa-sleep-120x200-cm-brussel-tempat-tidur-sorong-cokelat.html
10568250,SELMA NORDIC RAK SEPATU 3 TINGKAT,Selma,"<ul>
<li>Desain minimalis</li>
<li>Mudah dirakit</li>
<li>Rangka kokoh stabil dan awet</li>
<li>Cocok diletakkan di teras dekat pintu atau area lainnya</li>
</ul>",none,13.0,4.35,56.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568250_1.jpg,https://www.ruparupa.com/p/selma-nordic-rak-sepatu-3-tingkat.html
10568370,INFORMA SLEEP 50X70X5 CM PRIME BANTAL SOFT - PUTIH,Textile Bedding,"<ul>
<li>Untuk melengkapi keperluan tidur</li>
<li>Nyaman saat digunakan</li>
<li>Lembut dan empuk ketika bersentuhan dengan kulit</li>
<li>Isian tidak menggumpal</li>
<li>Memiliki busa yang tidak mudah berubah</li>
<li>Cocok digunakan pada hunian pribadi apartemen hotel dan area komersial lainnya</li>
<li>Material cover : 100% katun satin dobby</li>
</ul>",PUTIH,44.0,52.0,15.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568370_1.jpg,https://www.ruparupa.com/p/informa-sleep-50x70x5-cm-prime-bantal-soft-putih.html
10568377,INFORMA 500 ML SET 3 PCS BENNET STOPLES PLASTIK SPIN,Home Kitchen,"<ul>
<li>Kualitas food-grade</li>
<li>Memiliki tutup yang rapat</li>
<li>Mudah dibersihkan</li>
<li>Cocok untuk menyimpan teh kopi gula permen kue kering biskuit atau camilan lainnya</li>
</ul>",none,8.0,25.0,14.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568377_1.jpg,https://www.ruparupa.com/p/informa-500-ml-set-3-pcs-bennet-stoples-plastik-spin.html
10568378,INFORMA 700 ML SET 3 PCS BENNET STOPLES PLASTIK DUO FLIP,Home Kitchen,"<ul>
<li>Kualitas food-grade</li>
<li>Tutup&nbsp;model duo flip yang memudahkan penggunaan</li>
<li>Mudah dibersihkan</li>
<li>Cocok untuk menyimpan teh kopi gula permen kue kering biskuit atau camilan lainnya</li>
</ul>",none,8.0,25.0,14.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568378_1.jpg,https://www.ruparupa.com/p/informa-700-ml-set-3-pcs-bennet-stoples-plastik-duo-flip.html
10568387,SELMA SET 12 PCS FREDY ALAT MAKAN - SILVER,Selma,"<ul>
<li>Mudah dibersihkan</li>
<li>Tidak mudah bengkok atau rusak meskipun digunakan setiap hari</li>
<li>Tidak mudah berkarat atau berubah warna</li>
<li>Cocok digunakan sehari-hari di rumah restoran kafe</li>
<li>Isi set : 4 pcs sendok makan 4 pcs garpu makan 4 pcs sendok teh</li>
</ul>",SILVER,12.5,27.0,4.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10568387_1.jpg,https://www.ruparupa.com/p/selma-set-12-pcs-fredy-alat-makan-silver.html
