sku,name,category,description,color,width_cm,depth_cm,height_cm,image_url,product_url
10439756,INFORMA BROOKE KURSI MAKAN FABRIC - COKELAT/HITAM,Dining,"<ul>
<li>Rangka kuat kokoh dan stabil</li>
<li>Dilengkapi cushion pada dudukan dan sandaran&nbsp;yang nyaman</li>
<li>Permukaan terasa halus</li>
<li>Cocok untuk kebutuhan di hunian pribadi atau area komersial</li>
</ul>",COKELAT/HITAM,58.0,61.0,52.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10439756_1.jpg,https://www.ruparupa.com/p/brooke-kursi-makan-copper-hitam.html
10440306,SELMA GANTUNGAN KUNCI DINDING LIVE LAUGH LOVE - HITAM,Selma,"<ul>
<li>Desain tulisan live lough love</li>
<li>Menambah unsur dekorasi</li>
<li>Serbaguna untuk menggantung perlengkapan dan aksesoris</li>
</ul>",HITAM,4.0,28.0,38.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10440306_1.jpg,https://www.ruparupa.com/p/selma-gantungan-dinding-desain-tulisan-live-laugh-love-hitam.html
10440310,SELMA HAGEN RAK DINDING BENTUK SEGITIGA - HITAM,Selma,"<ul>
<li>Rak dinding berbentuk segitiga terbalik</li>
<li>Desain minimalis</li>
<li>Menambah aksen dekorasi ruangan</li>
<li>Cocok untuk pajangan kamar ruang tamu atau dapur</li>
</ul>",HITAM,3.0,30.0,25.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10440310_1.jpg,https://www.ruparupa.com/p/selma-hagen-rak-dinding-bentuk-segitiga-terbalik-hitam.html
10440311,SELMA HAGEN RAK DINDING SEGITIGA - HITAM,Selma,"<ul>
<li>Rak dinding berbentuk segitiga</li>
<li>Desain minimalis</li>
<li>Menambah aksen dekorasi ruangan</li>
<li>Cocok untuk pajangan kamar ruang tamu atau dapur</li>
</ul>",HITAM,12.5,32.0,3.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10440311_1.jpg,https://www.ruparupa.com/p/selma-hagen-rak-dinding-segitiga-hitam.html
10440759,INFORMA 70X140 CM HANDUK MANDI ORGANIK - COKELAT,Home Textile,"<ul>
<li>Mengeringkan tubuh dengan maksimal dan cepat</li>
<li>Memiliki permukaan halus dan lembut</li>
<li>Cocok untuk penggunaan sehari-hari</li>
<li>Gramasi kain : 500 gsm</li>
</ul>",COKELAT,23.0,35.0,5.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10440759_1.jpg,https://www.ruparupa.com/p/informa-70x140-cm-handuk-mandi-katun-organik-cokelat.html
10440760,INFORMA 70X140 CM HANDUK MANDI ORGANIK - BIRU,Home Textile,"<ul>
<li>Mengeringkan tubuh dengan maksimal dan cepat</li>
<li>Memiliki permukaan halus dan lembut</li>
<li>Cocok untuk penggunaan sehari-hari</li>
<li>Gramasi kain : 500 gsm</li>
</ul>",BIRU,23.0,35.0,5.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10440760_1.jpg,https://www.ruparupa.com/p/handuk-mandi-70x140-cm-katun-organik-biru.html
10440762,INFORMA 70X140 CM HANDUK MANDI ORGANIK - ABU-ABU,Home Textile,"<ul>
<li>Mengeringkan tubuh dengan maksimal dan cepat</li>
<li>Memiliki permukaan halus dan lembut</li>
<li>Cocok untuk penggunaan sehari-hari</li>
<li>Gramasi kain : 500 gsm</li>
</ul>",ABU,23.0,35.0,5.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10440762_1.jpg,https://www.ruparupa.com/p/informa-70x140-cm-handuk-mandi-katun-organik-abu-abu.html
10440880,INFORMA KERANJANG PENYIMPANAN DINDING 22X6X10.6 CM - PUTIH,Home Organizer,"<ul>
<li>Tahan lama</li>
<li>Tebuat dari material kuat dan kokoh</li>
<li>Desain minimalis dan elegan</li>
<li>Cocok digunakan untuk meletakkan sabun shampoo dan peralatan mandi lainnya</li>
</ul>",PUTIH,6.0,22.0,11.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10440880_1.jpg,https://www.ruparupa.com/p/keranjang-penyimpanan-dinding-22x6x10-6-cm-putih.html
10440882,INFORMA RAK SUDUT KAMAR MANDI DENGAN PENGAIT - PUTIH,Home Organizer,"<ul>
<li>Dengan suction cup</li>
<li>Dilengkapi dengan pengait untuk menggantung aksesoris kamar mandi</li>
<li>Cocok digunakan untuk meletakkan sabun shampoo dan lain-lain</li>
</ul>",PUTIH,15.0,28.5,28.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10440882_1.jpg,https://www.ruparupa.com/p/keranjang-kamar-mandi-sudut-dengan-pengait-putih.html
10441171,INFORMA BANTAL LANTAI URBAN 65X65 CM - KREM,Home Textile,"<ul>
<li>Desain minimalis yang&nbsp;cocok untuk berbagai jenis interior</li>
<li>Dilengkapi handle agar mudah untuk dipindahkan atau disimpan</li>
<li>Menggunakan material yang lembut</li>
<li>Empuk dan nyaman</li>
<li>Cocok untuk alas duduk di lantai</li>
</ul>",KREM,63.0,63.0,14.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441171_1.jpg,https://www.ruparupa.com/p/bantal-lantai-urban-65x65-cm-krem.html
10441250,INFORMA THOMAS KABINET SEPATU 4 TINGKAT DENGAN 2 LACI - PUTIH,Storage Furniture,"<ul>
<li>Desain modern</li>
<li>Dilengkapi dengan laci</li>
<li>Mekanisme buka tutup yang mudah</li>
<li>Gagang ergonomis</li>
<li>Rangka kokoh stabil dan awet</li>
</ul>",PUTIH,50.0,126.0,13.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441250_1.jpg,https://www.ruparupa.com/p/thomas-kabinet-sepatu-4-tingkat-dengan-2-laci-putih.html
10441251,INFORMA DEAN KABINET CONCRETE - PUTIH,Storage Furniture,"<ul>
<li>Desain minimalis</li>
<li>Dilengkapi dengan box yang dapat dipindahkan</li>
<li>Memiliki banyak kompartemen penyimpanan</li>
<li>Rangka kuat kokoh dan stabil</li>
<li>Cocok untuk menyimpan koleksi sepatu sandal atau alas kaki lainnya</li>
</ul>",PUTIH,39.0,121.5,17.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441251_1.jpg,https://www.ruparupa.com/p/dean-lemari-kabinet-concrete-putih.html
10441472,INFORMA GIBSY LAMPU MEJA METAL - HITAM,LIGHTING,"<ul>
<li>Memberikan aksen dekoratif untuk ruangan </li>
<li>Dapat diletakkan di atas meja rak nakas atau permukaan lainnya</li>
<li>Cocok diletakkan di ruang tamu kamar tidur atau area komesial lainnya</li>
<li>Finishing : powder coating</li>
</ul>",HITAM,46.0,44.0,5.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441472_1.jpg,https://www.ruparupa.com/p/gibsy-lampu-meja-hitam.html
10441542,INFORMA 60X120 CM CAMILLA HANDUK MANDI - BIRU,Home Textile,"<ul>
<li>Permukaan halus dan lembut</li>
<li>Daya serap sangat baik</li>
<li>Ideal untuk penggunaan sehari-hari</li>
<li>Cocok untuk area hunian pribadi atau komersial lainnya</li>
</ul>",BIRU,20.0,30.0,5.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441542_1.jpg,https://www.ruparupa.com/p/camilla-handuk-mandi-60x120-cm-biru.html
10441543,INFORMA 60X120 CM CAMILLA HANDUK MANDI - PINK,Home Textile,"<ul>
<li>Permukaan halus dan lembut</li>
<li>Daya serap sangat baik</li>
<li>Ideal untuk penggunaan sehari-hari</li>
<li>Cocok untuk area hunian pribadi atau komersial lainnya</li>
</ul>",PINK,20.0,30.0,5.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441543_1.jpg,https://www.ruparupa.com/p/camilla-60x120-cm-handuk-mandi-katun-pink.html
10441544,INFORMA 60X120 CM CAMILLA HANDUK MANDI - HIJAU,Home Textile,"<ul>
<li>Permukaan halus dan lembut</li>
<li>Daya serap sangat baik</li>
<li>Ideal untuk penggunaan sehari-hari</li>
<li>Cocok untuk area hunian pribadi atau komersial lainnya</li>
</ul>",HIJAU,20.0,30.0,5.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441544_1.jpg,https://www.ruparupa.com/p/camilla-60x120-cm-handuk-mandi-hijau.html
10441545,INFORMA 60X120 CM CAMILLA HANDUK MANDI - PUTIH,Home Textile,"<ul>
<li>Permukaan halus dan lembut</li>
<li>Daya serap sangat baik</li>
<li>Ideal untuk penggunaan sehari-hari</li>
<li>Cocok untuk area hunian pribadi atau komersial lainnya</li>
</ul>",PUTIH,20.0,30.0,5.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441545_1.jpg,https://www.ruparupa.com/p/camilla-handuk-mandi-60x120-cm-putih.html
10441546,INFORMA 60X120 CM MARSHMALLOW HANDUK MANDI - BIRU,Home Textile,"<ul>
<li>Daya serap tinggi</li>
<li>Mudah dibersihkan</li>
<li>Permukaan halus dan sejuk</li>
<li>Aman dicuci menggunakan mesin cuci</li>
<li>Cocok untuk penggunaan sehari-hari</li>
</ul>",BIRU,10.0,10.0,20.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441546_1.jpg,https://www.ruparupa.com/p/marshmallow-60x120-cm-handuk-mandi-katun-biru.html
10441579,INFORMA LEXUS MEJA TAMU - PUTIH,Living Non- Upholstered,"<ul>
<li>Material kokoh dan tahan lama</li>
<li>Menambah aksen dekoratif ruangan</li>
<li>Cocok untuk diletakan pada ruang tamu ruang keluarga kantor atau area lainnya</li>
</ul>",PUTIH,86.0,86.0,34.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441579_1.jpg,https://www.ruparupa.com/p/lexus-meja-tamu-putih.html
10441749,INFORMA GREGO LAMPU MEJA - PUTIH,LIGHTING,"<ul>
<li>Memberikan aksen dekoratif untuk ruangan &nbsp;</li>
<li>Dapat diletakkan di atas meja rak nakas atau permukaan lainnya</li>
<li>Cocok diletakkan di ruang tamu kamar tidur atau area komesial lainnya</li>
<li>Finishing : powder coating</li>
</ul>",PUTIH,28.3,41.5,24.9,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441749_1.jpg,https://www.ruparupa.com/p/grego-lampu-meja-putih.html
10441940,INFORMA HIASAN DINDING 122.5X82.5X4.5 CM KANVAS ART CLOUDS N1 - ORANGE,Home Decore,"<ul>
<li>Awet dan tahan lama</li>
<li>Menambah nilai estetik ruangan</li>
<li>Cocok diletakan di dinding rumah kantor cafe restoran hotel dan tempat lainnya</li>
</ul>",ORANGE,82.5,122.5,5.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441940_1.jpg,https://www.ruparupa.com/p/hiasan-dinding-122-5x82-5x4-5-cm-kanvas-art-clouds-n1-orange.html
10441941,INFORMA HIASAN DINDING 102.5X102.5X4.5 CM CANVAS ART FLOWER P1,Home Decore,"<ul>
<li>Lukisan bunga yang cantik</li>
<li>Cocok untuk menghiasi dinding untuk rumah restoran maupun hotel</li>
</ul>",none,108.0,109.0,6.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441941_1.jpg,https://www.ruparupa.com/p/hiasan-dinding-102-5x102-5x4-5-cm-canvas-art-flower-p1.html
10441944,INFORMA HIASAN DINDING 102.5X102.5X4.5 CM KANVAS FLOWER P9 - KUNING,Home Decore,"<ul>
<li>Awet dan tahan lama</li>
<li>Menambah nilai estetik ruangan</li>
<li>Cocok diletakan di dinding rumah kantor cafe restoran hotel dan tempat lainnya</li>
<li>Tipe : art flower</li>
</ul>",KUNING,108.0,108.0,6.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441944_1.jpg,https://www.ruparupa.com/p/hiasan-dinding-102-5x102-5x4-5-cm-kanvas-art-flower-p9-kuning.html
10441945,INFORMA HIASAN DINDING 82.5X122.5X4.5 CM KANVAS ART FEATHER P5 - PINK,Home Decore,"<ul>
<li>Awet dan tahan lama</li>
<li>Menambah nilai estetik ruangan</li>
<li>Cocok diletakan di dinding rumah kantor cafe restoran hotel dan tempat lainnya</li>
</ul>",PINK,89.0,127.0,6.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441945_1.jpg,https://www.ruparupa.com/p/dekorasi-dinding-82-5x122-5x4-5-cm-kanvas-art-feather-p5-pink.html
10441947,INFORMA DEKORASI DINDING 82.5X122.5X4.5 CM KANVAS ART FLOWER P6 - HIJAU,Home Decore,"<ul>
<li>Awet dan tahan lama</li>
<li>Menambah nilai estetik ruangan</li>
<li>Cocok diletakan di dinding rumah kantor cafe restoran hotel dan tempat lainnya</li>
<li>Tipe : art flower</li>
</ul>",HIJAU,88.0,127.5,6.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441947_1.jpg,https://www.ruparupa.com/p/dekorasi-dinding-82-5x122-5x4-5-cm-kanvas-art-flower-p6-pink-hijau.html
10441964,INFORMA 82.6X122.6X4.3 CM HIASAN DINDING KANVAS ART FLOWERS,Home Decore,"<ul>
<li>Tema : art flowers</li>
<li>Desain menarik dan kekinian</li>
<li>Menambah aksen dekorasi ruangan</li>
<li>Cocok untuk ruang tamu ruang keluarga kamar tidur ruang kerja dan tempat lainnya.</li>
</ul>",none,83.0,123.0,4.7,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441964_1.jpg,https://www.ruparupa.com/p/hiasan-dinidng-82-6x122-6x4-3-cm-kanvas-art-flowers.html
10441967,INFORMA HIASAN DINDING 62.6X92.6X4.3 CM KANVAS ART LINES,Home Decore,"<ul>
<li>Tema : art line</li>
<li>Desain menarik dan kekinian</li>
<li>Menambah aksen dekorasi ruangan</li>
<li>Cocok untuk ruang tamu ruang keluarga kamar tidur ruang kerja dan tempat lainnya.</li>
</ul>",none,63.0,92.0,4.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441967_1.jpg,https://www.ruparupa.com/p/hiasan-dinding-62-6x92-6x4-3-cm-kanvas-art-lines.html
10441973,INFORMA HIASAN DINDING 82.6X122.6X4.3 CM KANVAS ART FLOWERS,Home Decore,"<ul>
<li>Tema : art flowers</li>
<li>Desain menarik dan kekinian</li>
<li>Menambah aksen dekorasi ruangan</li>
<li>Cocok untuk ruang tamu ruang keluarga kamar tidur ruang kerja dan tempat lainnya.</li>
</ul>",none,83.0,123.0,4.6,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441973_1.jpg,https://www.ruparupa.com/p/hiasan-dinding-82-6x122-6x4-3-cm-kanvas-art-flowers.html
10441979,INFORMA HIASAN DINDING 82.6X122.6X4.3 CM KANVAS ART GINKGO,Home Decore,"<ul>
<li>Tema : art ginkgo</li>
<li>Desain gambar menarik</li>
<li>Menambah aksen dekorasi lebih berwarna</li>
<li>Cocok untuk ruang tamu ruang keluarga kamar dan tempat lainnya.</li>
</ul>",none,83.0,123.0,4.7,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441979_1.jpg,https://www.ruparupa.com/p/hiasan-dinding-82-6x122-6x4-3-cm-kanvas-art-ginkgo.html
10441999,SELMA FRIZA LEMARI TV ENTERTAINMENT CENTRE - COKELAT OAK/TAUPE,Selma,"<ul>
<li>Dilengkapi rak penyimpanan</li>
<li>Rangka kokoh stabil dan awet</li>
<li>Tempat perlengkapan hiburan (TV game konsol buku dan sebagainya)</li>
<li>Ideal untuk TV berukuran hingga 55 inci</li>
<li>Cocok diletakkan di ruang tamu ruang keluarga hingga kamar tidur</li>
<li>Dimensi produk : 180 x 41.1&nbsp;x 166 cm</li>
</ul>",COKELAT OAK/TAUPE,44.5,184.4,29.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10441999_1.jpg,https://www.ruparupa.com/p/selma-friza-lemari-tv-entertainment-centre-oak-taupe.html
10442013,INFORMA PABLO RAK BUKU 3 TINGKAT - COKELAT OAK,Storage Furniture,"<ul>
<li>Desain minimalis dan modern</li>
<li>Memaksimalkan ruang penyimpanan</li>
<li>Rangka kuat dan kokoh</li>
<li>Ambalan adjustable</li>
<li>Cocok untuk ruangkerja ruang keluarga atau kamar</li>
<li>Isi set: 1 pc rak buku</li>
</ul>",COKELAT OAK,43.0,111.0,11.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10442013_1.jpg,https://www.ruparupa.com/p/pablo-rak-buku-3-tingkat-oak.html
10442014,INFORMA PABLO RAK BUKU 6 TINGKAT - COKELAT OAK,Storage Furniture,"<ul>
<li>Desain minimalis dan modern</li>
<li>Memaksimalkan ruang penyimpanan</li>
<li>Rangka kuat dan kokoh</li>
<li>Ambalan adjustable</li>
<li>Cocok untuk ruangkerja ruang keluarga atau kamar</li>
<li>Isi set: 1 pc rak buku 6tingkat</li>
</ul>",COKELAT OAK,46.0,205.0,12.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10442014_1.jpg,https://www.ruparupa.com/p/pablo-rak-buku-6-tingkat-oak.html
10442049,INFORMA PABLO RAK BUKU 3 TINGKAT - PUTIH,Storage Furniture,"<ul>
<li>Desain minimalis dan modern</li>
<li>Memaksimalkan ruang penyimpanan</li>
<li>Rangka kuat dan kokoh</li>
<li>Ambalan adjustable</li>
<li>Cocok untuk ruangkerja ruang keluarga atau kamar</li>
<li>Isi set: 1 pc rak buku 3 tingkat</li>
</ul>",PUTIH,43.0,111.0,11.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10442049_1.jpg,https://www.ruparupa.com/p/pablo-rak-buku-3-tingkat-putih.html
10442063,INFORMA OMERO KURSI TUNGGU 3 DUDUKAN - HITAM,Office Seating,"<ul>
<li>Terdapat 2 sandaran lengan</li>
<li>Nyaman saat digunakan</li>
<li>Rangka kokoh stabil dan awet</li>
<li>Cocokdigunakan untuk area perkantoran rumah sakit bandara dan fasilitas umum lainnya</li>
<li>Kapasitas dudukan : 3orang</li>
</ul>",HITAM,99.0,347.0,27.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10442063_1.jpg,https://www.ruparupa.com/p/omero-kursi-tunggu-3-dudukan-hitam.html
10442064,INFORMA OMERO KURSI TUNGGU 4 DUDUKAN - HITAM,Office Seating,"<ul>
<li>Terdapat 2 sandaran lengan</li>
<li>Nyaman saat digunakan</li>
<li>Rangka kokoh stabil dan awet</li>
<li>Cocokdigunakan untuk area perkantoran rumah sakit bandara dan fasilitas umum lainnya</li>
<li>Kapasitas dudukan : 4 orang</li>
</ul>",HITAM,98.0,406.0,31.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10442064_1.jpg,https://www.ruparupa.com/p/omero-kursi-tunggu-4-dudukan-hitam.html
10442068,INFORMA LAIA KERANJANG PENYIMPANAN NATURAL 31X24X30 CM,Home Organizer,"<ul>
<li>Desain klasik dengan aksen natural</li>
<li>Mudah dipindahkan atau diangkat</li>
<li>Cocok untuk menyimpan buku mainan pakaian camilan atau barang lainnya</li>
</ul>",NATURAL,24.5,31.5,30.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10442068_1.jpg,https://www.ruparupa.com/p/laia-31x24x30cm-keranjang-penyimpanan-natural.html
