sku,name,category,description,color,width_cm,depth_cm,height_cm,image_url,product_url
10020528,INFORMA FREE GIFT BANTAL & GULING ANAK ANTI MICROBIAL,Junior Series,"<ul>
<li><u><strong>Produk gift dan tidak diperjualbelikan</strong></u></li>
<li>Memiliki lapisan anti bacterial</li>
<li>Aman digunakan dan tidak menyebabkan alergi atau iritasi</li>
<li>Ukuran bantal : 50 x 70 x 20 cm</li>
<li>Ukuran guling : 91 x 24 x 19 cm</li>
</ul>",none,41.0,60.0,9.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10020528_1.jpg,https://www.ruparupa.com/p/bantal-guling-anti-microbial.html
10021016,INFORMA BARTON RAK SEPATU 3 TINGKAT - COKLAT TUA,Home Organizer,"<ul>
<li>Struktur rangka yang kuat</li>
<li>Dapat digunakan di dalam atau luar ruangan</li>
</ul>",COKLAT TUA,6.8,69.0,33.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10021016_1.jpg,https://www.ruparupa.com/p/barton-rak-sepatu-3-tingkat-coklat-tua.html
10021017,INFORMA BARTON RAK SEPATU 4 TINGKAT - COKELAT TUA,Home Organizer,"<ul>
<li>Struktur rangka yang kuat</li>
<li>Dapat digunakan di dalam atau luar ruangan</li>
</ul>",COKELAT TUA,17.0,36.0,35.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10021017_1.jpg,https://www.ruparupa.com/p/barton-rak-sepatu-4-tingkat-coklat-tua.html
10022135,INFORMA 80X190X5 CM KASUR LIPAT TRAVEL,MATTRESS,"<ul>
<li>Mudah dibawa bepergian</li>
<li>Memiliki bantalan untuk menopang leher dan kepala</li>
<li>Matras dengan material busa atau latex tanpa sistem pegas</li>
<li>Material busa berkualitas dilapis dengan katun halus dan nyaman</li>
<li>Cocok sebagai extra bed ataupun kasur tambahan</li>
<li>*Warna tidak dapat dipilih disesuaikan dengan ketersediaan produk</li>
</ul>",none,64.0,82.0,16.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10022135_1.jpg,https://www.ruparupa.com/p/kasur-lipat-80x190-cm-ragam-warna.html
10022136,INFORMA 100X190X10 CM KASUR LIPAT TRAVEL RANDOM,MATTRESS,"<ul>
<li>Mudah dibawa bepergian</li>
<li>Memiliki bantalan untuk menopang leher dan kepala</li>
<li>Matras dengan material busa atau latex tanpa sistem pegas</li>
<li>Material busa berkualitas dilapis dengan katun halus dan nyaman</li>
<li>Cocok sebagai extra bed ataupun kasur tambahan</li>
<li>*Warna tidak dapat dipilih disesuaikan dengan ketersediaan produk</li>
</ul>",none,64.0,103.0,20.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10022136_1.jpg,https://www.ruparupa.com/p/kasur-lipat-100x190cm-beragam-warna.html
10022137,INFORMA 140X200X3 CM KASUR LIPAT TRAVEL,MATTRESS,"<ul>
<li>Mudah dibawa bepergian</li>
<li>Memiliki bantalan untuk menopang leher dan kepala</li>
<li>Matras dengan material busa atau latex tanpa sistem pegas</li>
<li>Material busa berkualitas dilapis dengan katun halus dan nyaman</li>
<li>Cocok sebagai extra bed ataupun kasur tambahan</li>
<li>*Warna tidak dapat dipilih disesuaikan dengan ketersediaan produk</li>
</ul>",none,65.0,141.0,18.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10022137_1.jpg,https://www.ruparupa.com/p/kasur-lipat-travel-140x200-cm.html
10028966,INFORMA 156X68X98 CM JEMURAN BAJU LIPAT - PUTIH/BIRU,Home Organizer,"<ul>
<li>Kapasitas penyimpanan besar</li>
<li>Rangka kokoh dan stabil</li>
<li>Cocok digunakan untuk baju celana handuk sepatu dan lainnya</li>
</ul>",PUTIH/BIRU,7.6,68.0,110.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10028966_1.jpg,https://www.ruparupa.com/p/jemuran-pakaian-lipat-156x68x98-cm.html
10029275,INFORMA 51X76 CM PELINDUNG BANTAL SERAT BAMBU,Textile Bedding,"<ul>
<li>Lembut dan nyaman</li>
<li>Dengan sirkulasi udara</li>
<li>Melindungi dari tungau dan debu</li>
<li>Menggunakan bahan waterproof</li>
<li>Isi set : 2 pcs sarung bantal</li>
</ul>",none,24.0,24.0,7.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10029275_1.jpg,https://www.ruparupa.com/p/informa-pelindung-bantal-serat-bambu.html
10029278,INFORMA SLEEP 160X200 CM TERRY PELINDUNG KASUR BAMBOO - PUTIH,Textile Bedding,"<ul>
<li>Anti bakteri</li>
<li>Mudah digunakan</li>
<li>Permukaan yang halus dan lembut</li>
<li>Aman dan nyaman digunakan</li>
<li>Melindungi kasur dari debu noda dan tungau</li>
</ul>",PUTIH,27.0,28.0,5.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10029278_1.jpg,https://www.ruparupa.com/p/pelindung-matras-bambu-terry-160x200-cm-putih.html
10029279,INFORMA SLEEP 180X200 CM TERRY PELINDUNG KASUR BAMBOO - PUTIH,Textile Bedding,"<ul>
<li>Material&nbsp;berkualitas</li>
<li>Antibakteri</li>
<li>Mudah digunakan</li>
<li>Lembut dan nyaman</li>
<li>Tahan air (waterproof)</li>
<li>Dapat dicuci menggunakan mesin cuci dengan tekanan rendah</li>
<li>Maksimal ketebalan kasur : 40 cm</li>
</ul>",PUTIH,27.0,28.0,6.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10029279_1.jpg,https://www.ruparupa.com/p/pelindung-matras-bambu-terry-180x200-cm-putih.html
10029280,INFORMA SLEEP 200X200 CM TERRY PELINDUNG KASUR BAMBOO - PUTIH,Textile Bedding,"<ul>
<li>Material&nbsp;berkualitas</li>
<li>Antibakteri</li>
<li>Mudah digunakan</li>
<li>Lembut dan nyaman</li>
<li>Tahan air (waterproof)</li>
</ul>",PUTIH,27.0,28.0,7.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10029280_1.jpg,https://www.ruparupa.com/p/pelindung-matras-bambu-terry-200x200-cm-putih.html
10029586,INFORMA 5R SET 2 PCS BINGKAI FOTO KAYU - COKELAT,Home Decore,"<ul>
<li>Bingkai meja maupun dinding</li>
<li>Menambah aksen dekorasi di ruangan</li>
<li>Cocok dipajang di ruang tamu ruang keluarga atau kamar tidur</li>
</ul>",COKELAT,16.0,21.0,5.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10029586_1.jpg,https://www.ruparupa.com/p/set-bingkai-foto-kayu-5r-2-pcs-cokelat.html
10029820,INFORMA 63X36X21 CM LAREIA MEJA SETRIKA LIPAT TABLE TOP,Home Organizer,"<ul>
<li>Desain minimalis</li>
<li>Dapat dilipat saat tidak digunakan</li>
<li>Memiliki busa tebal</li>
<li>Lapisan luar tahan panas</li>
<li>Digunakan pada posisi duduk di lantai atau di atas meja</li>
<li>Material : besi</li>
</ul>",none,24.5,37.5,82.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10029820_1.jpg,https://www.ruparupa.com/p/lareia-meja-setrika.html
10029821,INFORMA 110X35X83 CM BLOOMY MEJA SETRIKA LIPAT CLASSIC,Home Organizer,"<ul>
<li>Lapisan luar tahan panas</li>
<li>Ketinggian dapat disesuaikan</li>
<li>Sarung bisa dilepas dan dicuci</li>
<li>Warna tidak dapat dipilih disesuaikan dengan ketersediaan produk</li>
<li>Material : besi berkualitas busa fabric</li>
</ul>",none,35.0,110.0,10.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10029821_1.jpg,https://www.ruparupa.com/p/bloomy-meja-setrika-klasik.html
10031400,INFORMA GANTUNGAN PAKAIAN 35X35X182 CM,Home Organizer,"<ul>
<li>Memiliki desain modern</li>
<li>Solusi penyimpanan yang efisien</li>
<li>Memudah untuk menggantungan pakaian</li>
<li>Rangka kuat kokoh dan stabil</li>
<li>Cocok digunakan pada kamar tidur atau ruang tamu</li>
</ul>",none,36.0,54.0,12.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10031400_1.jpg,https://www.ruparupa.com/p/gantungan-pakaian-berdiri-8112-35x35x182-cm.html
10031492,INFORMA KRINGLE SOFA KULIT 2 SEATER - COKELAT MUDA,LIVING UPHOLSTERED,"<ul>
<li>Kualitas dudukan dan sandaran yang empuk</li>
<li>Kaki kursi dirancang kuat dan stabil</li>
<li>Rangka sofa yang kuat kokoh dan awet</li>
<li>Lapisan permukaan terasa nyaman di kulit</li>
<li>Meningkatkan tampilan ruangan</li>
<li>Cocok digunakan di ruang tamu ruang keluarga atau tempat komersial</li>
<li>*Kaki sofa terdapat di bawah sofa atau pada kain puring dalam packaging</li>
</ul>",COKELAT MUDA,90.7,166.6,75.6,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10031492_1.jpg,https://www.ruparupa.com/p/kringle-sofa-2-dudukan-cokelat-muda.html
10031493,INFORMA KRINGLE SOFA KULIT 3 SEATER - COKELAT MUDA,LIVING UPHOLSTERED,"<ul>
<li>Kualitas dudukan dan sandaran yang empuk</li>
<li>Kaki kursi dirancang kuat dan stabil</li>
<li>Rangka sofa yang kuat kokoh dan awet</li>
<li>Lapisan permukaan terasa nyaman di kulit</li>
<li>Meningkatkan tampilan ruangan</li>
<li>Cocok digunakan di ruang tamu ruang keluarga atau tempat komersial</li>
<li>*Kaki sofa terdapat di bawah sofa atau pada kain puring dalam packaging</li>
</ul>",COKELAT MUDA,91.0,207.0,55.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10031493_1.jpg,https://www.ruparupa.com/p/kringle-sofa-3-dudukan-cokelat-muda.html
10034073,INFORMA 44.5 CM SET 8 PCS HANGER BAJU KAYU - ANTIQUE,Home Organizer,"<ul>
<li>Desain minimalis</li>
<li>Menjaga agar pakaian tidak mudah kusut</li>
<li>Mampu menahan beban dari pakaian dengan optimal</li>
<li>Mudah dipindahkan sesuai kebutuhan</li>
</ul>",ANTIQUE,1.0,45.0,23.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10034073_1.jpg,https://www.ruparupa.com/p/gantungan-baju-kayu-antique.html
10034625,INFORMA UMBRE KURSI KANTOR SANDARAN TINGGI - HITAM,Office Seating,<ul><li>Rangka kuat kokoh dan stabil</li><li>Kualitas dudukan dan sandaran yang nyaman</li><li>Tinggi kursi adjustable</li><li>Cocok digunakan di kantor atau ruang kerja di rumah</li><li>Tinggi sandaran : 58 cm</li><li>Lebar dudukan : 66.5 cm</li><li>Pengaturan tinggi dudukan : 102-111.5 cm</li><li>Syarat dan ketentuan klaim garansi<a href=https://informa.co.id/services/product-warranty target=_blank><i>klik di sini</i></a></li></ul>,HITAM,29.0,69.0,60.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10034625_1.jpg,https://www.ruparupa.com/p/umbre-kursi-kantor-sandaran-tinggi-hitam.html
10034802,INFORMA NEWVY CURIO LEMARI PAJANG 4 TINGKAT - PUTIH,Living Non- Upholstered,"<ul>
<li>Rak sistem knock down jika aksesori/pajangan berukuran tinggi</li>
<li>Dilengkapi 2 pcs magnet pada bagian pintu atas dan bawah</li>
<li>Daya beban maksimal: 5-8 kg/rak</li>
<li>Material : tempered glass 5 mm steel wooden board</li>
<li>Dimensi rak: 30 x 39.5 x 38.5 cm</li>
<li>*Tidak termasuk jasa instalasi</li>
</ul>",PUTIH,44.0,164.0,8.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10034802_1.jpg,https://www.ruparupa.com/p/newvy-curio-lemari-pajang-kaca-4-tingkat-putih.html
10034803,INFORMA NEWVY CURIO LEMARI PAJANG 8 TINGKAT DENGAN KUNCI - PUTIH,Living Non- Upholstered,"<ul>
<li>Desain elegan</li>
<li>Rak dapat di knock down jika aksesoris/pajangan berukuran tinggi</li>
<li>Dilengkapi 1 buah magnet pada bagian pintu bawah</li>
<li>Beban maksimum tiap rak : 5-8 kg</li>
<li>Material : 5 mm tempered glass steel wooden board</li>
<li>Ukuran setiap rak :<br />
-Kedalaman/panjang: 30 cm<br />
-Lebar: 39.5 cm<br />
-Tinggi : 19 cm</li>
</ul>",PUTIH,44.0,163.0,8.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10034803_1.jpg,https://www.ruparupa.com/p/newvy-curio-lemari-pajang-kaca-kunci-8-tingkat-putih.html
10035287,INFORMA 78.5X41.5X87-149.5 CM GANTUNGAN PAKAIAN DENGAN RODA,Home Organizer,"<ul>
<li>Tinggi gantungan baju dapat diatur sesuai kebutuhan</li>
<li>Mudah dipindahkan sesuai kebutuhan</li>
<li>Dayabeban maksimal : 15 kg</li>
<li>Pengaturan tinggi gantungan baju :87-149.5 cm</li>
</ul>",149.5 CM GANTUNGAN PAKAIAN DENGAN RODA,6.0,16.0,81.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10035287_1.jpg,https://www.ruparupa.com/p/gantungan-baju-dengan-roda-78-5x41-5x87-149-5-cm.html
10036322,INFORMA MARVEN SET MEJA MAKAN 6 KURSI - HITAM,Dining,"<ul>
<li>Permukaan meja yang cukup luas dan mudah dibersihkan</li>
<li>Kualitas dudukan dan sandaran yang nyaman</li>
<li>Rangka kokoh stabil dan awet</li>
<li>Cocok untuk hunian pribadi atau area komersial</li>
<li>Material :<br />
- Kaki kursi : metal<br />
- Kaki meja : metal<br />
- Top meja : kaca tempered 10 mm</li>
<li>Dimensi produk :<br />
- Meja :<meta name=""copied-from"" content=""wysihtml5"" />140 x 80 x 75 cm<br />
- Kursi :<meta name=""copied-from"" content=""wysihtml5"" />41 x 52 x 96 cm</li>
</ul>",HITAM,83.5,142.5,6.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10036322_1.jpg,https://www.ruparupa.com/p/marven-set-meja-makan-hitam.html
10037042,INFORMA KOMET LEMARI PAKAIAN PINTU GESER,Bedroom,"<ul>
<li>Made in Germany</li>
<li>Memiliki 7 rak dan 3 gantungan baju</li>
<li>Sistem knock down</li>
<li>Rangka kuat kokoh dan stabil</li>
<li>Material berkualitas dan awet</li>
<li>Material handle : stainless steel</li>
</ul>",none,120.0,248.0,35.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10037042_1.jpg,https://www.ruparupa.com/p/komet-lemari-pakaian-2-pintu-geser-236x66x220-cm.html
10039374,INFORMA MAAJA LAMPU GANTUNG HIAS - COKELAT TUA,LIGHTING,"<ul>
<li>Memberikan aksen dekoratif untuk ruangan </li>
<li>Cocok untuk hunian pribadi atau area komersial</li>
</ul>",COKELAT TUA,51.0,87.0,100.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10039374_1.jpg,https://www.ruparupa.com/p/maaja-lampu-gantung-hias-cokelat-tua.html
10040223,INFORMA TINKA MEJA TAMU - HITAM,Living Non- Upholstered,"<ul>
<li>Permukaan mejaluas dan mudahdibersihkan</li>
<li>Menambah aksen dekoratif ruangan</li>
<li>Cocok diletakkan di ruang tamu ruang keluarga atau area komersial</li>
</ul>",HITAM,59.3,112.4,8.6,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10040223_1.jpg,https://www.ruparupa.com/p/tinka-meja-tamu.html
10040641,INFORMA LONDON ELM BANGKU BAR KAYU - HITAM,Comm Chair Table,"<ul>
<li>Mempecantik tampilan ruangan</li>
<li>Rangka kuat kokoh dan stabil</li>
<li>Kualitas dudukan yang nyaman</li>
<li>Cocok untuk penggunaan di kafe bar restoran atau area komersial lainnya</li>
</ul>",HITAM,44.5,44.5,116.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10040641_1.jpg,https://www.ruparupa.com/p/london-elm-kursi-bar-hitam.html
10041956,INFORMA TORRY KURSI MAKAN BAYI - BIRU,Junior Series,"<ul>
<li>Kursi makan untuk bayi</li>
<li>Pada tray terdapat kompartemen untuk botol minum</li>
<li>Nyaman saat digunakan</li>
<li>Materialyang aman untukbayi</li>
<li>Kakianti karat</li>
<li>Rangka kokoh dan stabil</li>
<li>Mudah dibersihkan dan dipindahkan</li>
</ul>",BIRU,37.0,76.0,46.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10041956_1.jpg,https://www.ruparupa.com/p/torry-kursi-makan-bayi-biru.html
10041957,INFORMA TORRY KURSI MAKAN BAYI - PUTIH,Junior Series,"<ul>
<li>Kursi makan untuk bayi</li>
<li>Pada tray terdapat kompartemen untuk botol minum</li>
<li>Nyaman saat digunakan</li>
<li>Materialyang aman untukbayi</li>
<li>Kakianti karat</li>
<li>Rangka kokoh dan stabil</li>
<li>Mudah dibersihkan dan dipindahkan</li>
</ul>",PUTIH,37.0,76.0,46.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10041957_1.jpg,https://www.ruparupa.com/p/torry-kursi-makan-bayi-putih.html
10042494,INFORMA ATOM KURSI TUNGGU 3 DUDUKAN - SILVER,Office Seating,"<ul>
<li>Material berkualitas dan tahan karat</li>
<li>Rangka kokoh dan stabil</li>
<li>Cocok untuk penggunaan di kantor rumah sakit bandara dan fasilitas umum lainnya</li>
</ul>",SILVER,85.0,275.0,73.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10042494_1.jpg,https://www.ruparupa.com/p/atom-kursi-tunggu-3-dudukan-silver.html
10042578,INFORMA ATOM KURSI TUNGGU 4 DUDUKAN - SILVER,Office Seating,"<ul>
<li>Material berkualitas dan tahan karat</li>
<li>Rangka kokoh dan stabil</li>
<li>Cocok untuk penggunaan di kantor rumah sakit bandara dan fasilitas umum lainnya</li>
</ul>",SILVER,111.0,397.0,39.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10042578_1.jpg,https://www.ruparupa.com/p/atom-kursi-tunggu-4-dudukan-silver.html
10045235,INFORMA JEMURAN BAJU LIPAT - BIRU,Home Organizer,"<ul>
<li>Kapasitas besar</li>
<li>Hemat ruang penyimpanan</li>
<li>Rangka kuat kokoh dan stabil</li>
<li>Finishing : poweder coating</li>
</ul>",BIRU,21.0,107.0,32.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10045235_1.jpg,https://www.ruparupa.com/p/jemuran-pakaian-lipat-biru.html
10045236,INFORMA GANTUNGAN HANDUK RETRACTABLE 43-75X37X105 CM - SILVER,Home Organizer,"<ul>
<li>Desain sederhana</li>
<li>Kokoh dan stabil</li>
<li>Gantungan handuk retractable (dapat dipanjangkan)</li>
<li>Mampu menampung hingga 10 handuk</li>
<li>Ideal untuk hunian minimalis</li>
<li>Cocok untuk menyimpan dan menjemur handuk</li>
<li>Panjang adjustable : 43-75 cm</li>
</ul>",SILVER,43.0,52.0,10.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10045236_1.jpg,https://www.ruparupa.com/p/gantungan-handuk-retractable-43-75x37x105-cm-silver.html
10046434,INFORMA ELM LONDON BANGKU BAR KAYU - PUTIH,Comm Chair Table,"<ul>
<li>Mempecantik tampilan ruangan</li>
<li>Rangka kuat kokoh dan stabil</li>
<li>Kualitas dudukan yang nyaman</li>
<li>Cocok untuk penggunaan di kafe bar restoran atau area komersial lainnya</li>
</ul>",PUTIH,44.5,44.5,116.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10046434_1.jpg,https://www.ruparupa.com/p/london-bangku-bar-ivory.html
10048068,Informa Kotak Tisu Kulit Rectangle Croco - Abu-Abu,Home Organizer,"<ul>
<li>Bahan kulit</li>
<li>Tahan lama</li>
<li>Tampilan elegan</li>
</ul>",ABU,14.4,26.3,10.9,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10048068_1.jpg,https://www.ruparupa.com/p/tempat-tisu-kulit-cokelat.html
10049382,INFORMA YVONNE KURSI SEKOLAH - ABU-ABU MUDA,Office Seating,"<ul>
<li>Rangka kuat kokoh dan stabil</li>
<li>Kualitas dudukan dan sandaran yang nyaman</li>
<li>Pengaturan tinggi dudukan : 37-43 cm</li>
</ul>",ABU MUDA,57.0,63.0,40.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10049382_1.jpg,https://www.ruparupa.com/p/yvonne-kursi-sekolah-abu-abu-muda.html
