sku,name,category,description,color,width_cm,depth_cm,height_cm,image_url,product_url
10499722,INFORMA G COUNCIL KURSI KANTOR SANDARAN RENDAH - HITAM,Office Seating,"<ul>
<li>Dudukan dan sandaran nyaman</li>
<li>Permukaan terasa halus lembut dan sejuk di kulit</li>
<li>Dapat berputar</li>
<li>Dilengkapi tuas pengatur tinggi dudukan</li>
<li>Rangka kursi kokoh stabil dan awet</li>
<li>Ideal digunakan di kantor atau ruang kerja</li>
<li>Produk ini bersertifikasi TKDN</li>
</ul>",HITAM,60.0,77.0,62.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10499722_1.jpg,https://www.ruparupa.com/p/informa-g-council-kursi-kantor-sandaran-rendah-hitam.html
10499723,INFORMA G COUNCIL KURSI KANTOR SANDARAN RENDAH - ABU-ABU,Office Seating,"<ul>
<li>Dudukan dan sandaran nyaman</li>
<li>Permukaan terasa halus lembut dan sejuk di kulit</li>
<li>Dapat berputar</li>
<li>Dilengkapi tuas pengatur tinggi dudukan</li>
<li>Rangka kursi kokoh stabil dan awet</li>
<li>Ideal digunakan di kantor atau ruang kerja</li>
<li>Produk ini bersertifikasi TKDN</li>
</ul>",ABU,60.0,77.0,62.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10499723_1.jpg,https://www.ruparupa.com/p/informa-g-council-kursi-kantor-sandaran-rendah-abu-abu.html
10499724,INFORMA G COUNCIL KURSI KANTOR SANDARAN RENDAH - COKELAT,Office Seating,"<ul>
<li>Dudukan dan sandaran nyaman</li>
<li>Permukaan terasa halus lembut dan sejuk di kulit</li>
<li>Dapat berputar</li>
<li>Dilengkapi tuas pengatur tinggi dudukan</li>
<li>Rangka kursi kokoh stabil dan awet</li>
<li>Ideal digunakan di kantor atau ruang kerja</li>
<li>Produk ini bersertifikasi TKDN</li>
</ul>",COKELAT,60.0,77.0,62.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10499724_1.jpg,https://www.ruparupa.com/p/informa-g-council-kursi-kantor-sandaran-rendah-cokelat.html
10499725,INFORMA G COUNCIL KURSI TAMU KANTOR - HITAM,Office Seating,"<ul>
<li>Material berkualitas</li>
<li>Busa dudukan dan sandaran nyaman</li>
<li>Permukaan terasa halus lembut dan sejuk di kulit</li>
<li>Rangka kursi kokoh stabil&nbsp;dan awet</li>
<li>Kaki kursi anti-slip</li>
<li>Cocok&nbsp;digunakan di kantor atau ruang kerja</li>
<li>Produk ini bersertifikasi TKDN</li>
</ul>",HITAM,60.0,65.0,55.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10499725_1.jpg,https://www.ruparupa.com/p/informa-g-council-kursi-tamu-kantor-hitam.html
10499726,INFORMA G COUNCIL KURSI TAMU KANTOR - ABU-ABU,Office Seating,"<ul>
<li>Material berkualitas</li>
<li>Busa dudukan dan sandaran nyaman</li>
<li>Permukaan terasa halus lembut dan sejuk di kulit</li>
<li>Rangka kursi kokoh stabil&nbsp;dan awet</li>
<li>Kaki kursi anti-slip</li>
<li>Cocok&nbsp;digunakan di kantor atau ruang kerja</li>
<li>Produk ini bersertifikasi TKDN</li>
</ul>",ABU,72.0,85.0,64.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10499726_1.jpg,https://www.ruparupa.com/p/informa-g-council-kursi-tamu-kantor-abu-abu.html
10499727,INFORMA COUNCIL KURSI TAMU KANTOR - COKELAT,Office Seating,"<ul>
<li>Material berkualitas</li>
<li>Busa dudukan dan sandaran nyaman</li>
<li>Permukaan terasa halus lembut dan sejuk di kulit</li>
<li>Rangka kursi kokoh stabil&nbsp;dan awet</li>
<li>Kaki kursi anti-slip</li>
<li>Cocok&nbsp;digunakan di kantor atau ruang kerja</li>
<li>Produk ini bersertifikasi TKDN</li>
</ul>",COKELAT,72.0,85.0,64.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10499727_1.jpg,https://www.ruparupa.com/p/informa-council-kursi-tamu-kantor-cokelat.html
10500183,INFORMA LYNDEN SET SOFA FABRIC 2 & 3 SEATER - ABU-ABU TUA,LIVING UPHOLSTERED,"<ul>
<li>Kualitas dudukan dan sandaran yang empuk</li>
<li>Permukaan terasa nyaman di kulit</li>
<li>Rangka kuat dan kokoh</li>
<li>Memiliki kaki sofa yang stabil</li>
<li>Cocok diletakkan di ruang tamu ruang keluarga atau area lainnya</li>
<li>Daya beban :<br />
-Sofa 2 dudukan : 180 kg<br />
-Sofa 3 dudukan : 250 kg</li>
<li>*Kaki sofa terdapat di bawah sofa atau pada kain puring dalam packaging</li>
</ul>",ABU TUA,87.0,164.0,148.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500183_1.jpg,https://www.ruparupa.com/p/informa-lynden-set-sofa-fabric-2-3-dudukan-abu-abu-tua.html
10500345,INFORMA MAGNUM MEJA TAMU RECTANGLE - COKELAT OAK,Living Non- Upholstered,"<ul>
<li>Permukaan meja cukup luas</li>
<li>Material berkualitas</li>
<li>Rangka kokoh stabil dan awet</li>
<li>Ideal diletakkan di ruang tamu atau ruang keluarga</li>
</ul>",COKELAT OAK,63.0,124.0,9.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500345_1.jpg,https://www.ruparupa.com/p/informa-magnum-meja-tamu-rectangle-cokelat-oak.html
10500431,INFORMA LENELLE FILING CABINET METAL - PUTIH IVORY,METAL OFFICE,"<ul>
<li>Dilengkapi roda untuk mobilitas tinggi</li>
<li>Laci dilengkapi handle&nbsp;</li>
<li>Material berkualitas</li>
<li>Ideal untuk menyimpan berkas dokumen dan alat tulis</li>
</ul>",PUTIH IVORY,55.0,61.0,12.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500431_1.jpg,https://www.ruparupa.com/p/informa-lenelle-laci-kantor-ivory.html
10500432,INFORMA LENELLE KABINET KANTOR METAL - PUTIH IVORY,METAL OFFICE,"<ul>
<li>Memiliki 4 kompartemen</li>
<li>Dilengkapi laci penyimpanan dengan handle</li>
<li>Material berkualitas</li>
<li>Ideal untuk menyimpan berkas dokumen dan alat tulis</li>
</ul>",PUTIH IVORY,47.0,110.0,20.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500432_1.jpg,https://www.ruparupa.com/p/informa-lenelle-kabinet-kantor-2-pintu-putih-ivory.html
10500433,INFORMA LENELLE LOKER METAL 4 PINTU - PUTIH IVORY,METAL OFFICE,"<ul>
<li>Dilengkapi laci penyimpanan</li>
<li>Material berkualitas</li>
<li>Ideal untuk menyimpan berkas dokumen buku danbarang pribadi lainnya</li>
</ul>",PUTIH IVORY,50.0,163.0,12.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500433_1.jpg,https://www.ruparupa.com/p/informa-lenelle-loker-4-pintu-putih-ivory.html
10500434,INFORMA LENELLE KABINET KANTOR METAL 2 PINTU WIDE - PUTIH IVORY,METAL OFFICE,"<ul>
<li>Desain modern</li>
<li>Memiliki 3kompartemen</li>
<li>Pintu tarik dengan kunci dan handle</li>
<li>Material berkualitas</li>
<li>Ideal untuk menyimpan berkas dokumen dan alat tulis</li>
</ul>",PUTIH IVORY,64.0,131.0,22.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500434_1.jpg,https://www.ruparupa.com/p/informa-lenelle-kabinet-kantor-2-pintu-wide-krem-beige.html
10500435,INFORMA LENELLE RAK KABINET - KREM BEIGE,METAL OFFICE,"<ul>
<li>Desain modern</li>
<li>Kabinet penyimpanan dengan pintu tarik</li>
<li>Pintu dilengkapi kunci dan handle ergonomis</li>
<li>Rak penyimpanan serbaguna</li>
<li>Rangka kokoh stabil dan awet</li>
<li>Ideal untuk menyimpan dokumen buku dan sebagainya</li>
</ul>",KREM BEIGE,46.0,166.0,17.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500435_1.jpg,https://www.ruparupa.com/p/informa-lenelle-rak-kabinet-krem-beige.html
10500436,INFORMA LENELLE RAK 4 TINGKAT - KREM BEIGE,METAL OFFICE,"<ul>
<li>Desain modern</li>
<li>Rak penyimpanan serbaguna</li>
<li>Rangka kokoh stabil dan awet</li>
<li>Ideal untuk menyimpan dokumen buku dan sebagainya</li>
</ul>",KREM BEIGE,47.0,131.0,17.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500436_1.jpg,https://www.ruparupa.com/p/informa-lenelle-rak-4-tingkat-krem-beige.html
10500625,INFORMA ZOELLE KURSI ANAK FABRIC - ABU-ABU,Junior Series,"<ul>
<li>Kualitas busa dudukan dan sandaran yang empuk</li>
<li>Terdapat tuas untuk mengatur ketinggian kursi</li>
<li>Nyaman saat digunakan</li>
<li>Material berkualitas dan awet</li>
<li>Rangka kokoh dan stabil</li>
<li>Ideal digunakan di ruang belajar atau kamar tidur</li>
</ul>",ABU,57.0,61.0,46.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500625_1.jpg,https://www.ruparupa.com/p/informa-zoelle-kursi-abu-abu.html
10500626,INFORMA ZOELLE KURSI ANAK FABRIC - PINK,Junior Series,"<ul>
<li>Kualitas busa dudukan dan sandaran yang empuk</li>
<li>Terdapat tuas untuk mengatur ketinggian kursi</li>
<li>Nyaman saat digunakan</li>
<li>Material berkualitas dan awet</li>
<li>Rangka kokoh dan stabil</li>
<li>Ideal digunakan di ruang belajar atau kamar tidur</li>
</ul>",PINK,57.0,61.0,46.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500626_1.jpg,https://www.ruparupa.com/p/informa-zoelle-kursi-pink.html
10500627,INFORMA 120X200 CM BLAIRE TEMPAT TIDUR ANAK - PUTIH,Junior Series,"<ul>
<li>Dilengkapi port USB</li>
<li>Rangka kuat dan kokoh</li>
<li>Pada sisi headboard terdapat storage yang dapat dibuka tutup</li>
<li>Underbed drawer dapat dipindah ke sisi kiri atau kanan</li>
<li>Finishing : melamine + UV high gloss</li>
</ul>",PUTIH,66.0,210.0,20.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500627_1.jpg,https://www.ruparupa.com/p/informa-120x200-cm-blaire-tempat-tidur-putih.html
10500628,INFORMA BLAIRE MEJA BELAJAR ANAK - PUTIH,Junior Series,"<ul>
<li>Meja belajar dengan desain minimalis dan elegan</li>
<li>Dilengkapi dengan 2 laci dan 2 rak</li>
<li>Terdapat lubang kabel</li>
<li>Rangka kokoh stabil dan awet</li>
<li>Cocok sebagai meja&nbsp;kerja atau belajar</li>
</ul>",PUTIH,62.0,119.0,15.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500628_1.jpg,https://www.ruparupa.com/p/informa-blaire-meja-belajar-putih.html
10500629,INFORMA BLAIRE LEMARI PAKAIAN ANAK 3 PINTU - PUTIH,Junior Series,"<ul>
<li>Terdiri atas 3 pintu</li>
<li>Memiliki 2 laci dan 6 rak penyimpanan multifungsi</li>
<li>Desain minimalis dan praktis</li>
<li>Material kokoh dan awet</li>
<li>Dimensi produk : 127 x 56 x 200 cm</li>
</ul>",PUTIH,66.0,206.0,29.5,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500629_1.jpg,https://www.ruparupa.com/p/informa-blaire-lemari-pakaian-3-pintu-putih.html
10500630,INFORMA 120X200 CM BLAIRE SET KAMAR TIDUR ANAK - PUTIH,Junior Series,"<ul>
<li>Pada sisi headboard terdapat storage yang bisa dibuka tutup</li>
<li>Headboard dilengkapi port USB</li>
<li>Laci penyimpanan di bawah tempat tidur dapat dipindah ke sisi kanan atau kiri</li>
<li>Bagian belakang meja belajar terbuat dari metal yang dapat ditempel notes</li>
<li>Isi set : 1 pc tempat tidur 1 pc meja belajar 1 pc lemari pakaian</li>
<li>Dimensi produk :<br />
- Tempat tidur : 132.8 x 222.3 x 113.5 cm<br />
- Meja belajar : 110 x 56 x 124 cm<br />
- Lemari pakaian : 126.5 x 56 x 200 cm</li>
<li>*Tidak termasuk kasur &amp; kursi belajar</li>
</ul>",PUTIH,66.0,210.0,65.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500630_1.jpg,https://www.ruparupa.com/p/informa-blaire-set-kamar-tidur-putih.html
10500689,INFORMA 60X20 CM JAM LANTAI C0451 - SILVER,Home Decore,"<ul>
<li>Dilengkapi rak kaca 3 tingkat</li>
<li>Memiliki 2 jarum penunjuk waktu</li>
<li>Penunjuk berupa angka romawi</li>
<li>Material berkualitas</li>
<li>Rangka kokoh dan stabil</li>
<li>Cocok untuk penggunaan pribadi atau komersial</li>
<li>Baterai : AA (tidak termasuk)</li>
</ul>",SILVER,34.0,73.3,213.4,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500689_1.jpg,https://www.ruparupa.com/p/informa-60x20-3x200-cm-jam-lantai-dekorasi-c0451-silver.html
10500690,INFORMA 35X8 CM JAM DINDING C037N1 - SILVER,Home Decore,"<ul>
<li>Memiliki 2 jarum penunjuk waktu</li>
<li>Penunjuk berupa angka romawi</li>
<li>Material berkualitas</li>
<li>Rangka kokoh dan stabil</li>
<li>Menambah aksen dekorasi ruangan lebih elegan</li>
<li>Cocok digantung di dinding rumah kantor dan area komersial</li>
</ul>",SILVER,43.3,105.9,15.2,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500690_1.jpg,https://www.ruparupa.com/p/infroma-35x7-6x99-cm-jam-dinding-dekorasi-c037n1-silver.html
10500691,INFORMA 68 CM JAM DINDING CA02 - SILVER,Home Decore,"<ul>
<li>Memiliki 2 jarum penunjuk waktu</li>
<li>Penunjuk berupa angka romawi</li>
<li>Material berkualitas</li>
<li>Rangka kokoh dan stabil</li>
<li>Cocok digantung di dinding rumah kantor dan area komersial</li>
<li>Baterai : AA (tidak termasuk)</li>
</ul>",SILVER,76.1,77.5,9.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500691_1.jpg,https://www.ruparupa.com/p/informa-68x2-5x68-cm-jam-dinding-ca02-silver.html
10500692,INFORMA 80 CM JAM DINDING B049A - SILVER,Home Decore,"<ul>
<li>Petunjukwaktu berbentuk angka romawi</li>
<li>Dapat dijadikandekorasi ruangan</li>
<li>Cocok untuk hunian dan area komersial</li>
</ul>",SILVER,87.5,89.5,11.1,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500692_1.jpg,https://www.ruparupa.com/p/informa-80x2-5x80-cm-jam-dinding-b049a-silver.html
10500693,INFORMA 80 CM JAM DINDING JC02N - SILVER,Home Decore,"<ul>
<li>Desain mewah dan elegan</li>
<li>Dengan petunjuk angka romawi</li>
<li>Menambah aksen dekoratif di ruangan</li>
<li>Cocok diletakkan di dinding ruang tamu ruang keluarga atau area lainnya</li>
</ul>",SILVER,87.5,89.6,9.8,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500693_1.jpg,https://www.ruparupa.com/p/informa-80-cm-jam-dinding-jc02n-silver.html
10500694,INFORMA 35X8 CM JAM DINDING C036 - SILVER,Home Decore,"<ul>
<li>Petunjukwaktu berbentuk angka romawi</li>
<li>Dapat dijadikandekorasi ruangan</li>
<li>Cocok untuk hunian dan area komersial</li>
</ul>",SILVER,43.0,92.4,13.7,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500694_1.jpg,https://www.ruparupa.com/p/informa-35x7-62x86-cm-jam-dinding-c036-silver.html
10500695,INFORMA 55X5 CM JAM DINDING JC25N - SILVER,Home Decore,"<ul>
<li>Petunjukwaktu berbentuk angka romawi</li>
<li>Menghadirkan kesan klasik di dalam ruangan</li>
<li>Cocok untuk hunian dan area komersial</li>
</ul>",SILVER,60.8,62.9,11.4,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500695_1.jpg,https://www.ruparupa.com/p/informa-55x5x55-cm-jam-dinding-jc25n-silver.html
10500882,INFORMA 45X45 SARUNG BANTAL SOFA GOLDEN HOUR,Home Textile,"<ul>
<li>Permukaan terasa halus di kulit</li>
<li>Menambah unsur dekorasi sofa dan ruangan</li>
<li>Melindungi bantal dari debu dan kotoran</li>
<li>Cocok digunakan di ruang tamu ruang keluarga atau tempat komersial</li>
</ul>",none,1.2,16.0,25.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500882_1.jpg,https://www.ruparupa.com/p/informa-45x45-sarung-bantal-sofa-golden-hour.html
10500883,INFORMA 30X50 CM SARUNG BANTAL SOFA GOLDEN HOUR D,Home Textile,"<ul>
<li>Desain elegan dan modern</li>
<li>Permukaan halus</li>
<li>Mempercantik dekorasi ruangan</li>
</ul>",none,1.2,16.0,25.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500883_1.jpg,https://www.ruparupa.com/p/informa-30x50-cm-sarung-bantal-sofa-golden-hour-d.html
10500884,INFORMA 45X45 CM GOLDEN HOUR E SARUNG BANTAL SOFA,Home Textile,"<ul>
<li>Desain elegan dan modern</li>
<li>Permukaan halus</li>
<li>Mempercantik tampilan sofa</li>
</ul>",none,25.0,16.0,13.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500884_1.jpg,https://www.ruparupa.com/p/informa-45x45-cm-golden-hour-e-sarung-bantal-sofa.html
10500885,INFORMA 45X45 CM SARUNG BANTAL SOFA GOLDEN HOUR F,Home Textile,"<ul>
<li>Desain elegan dan modern</li>
<li>Permukaan terasa halus di kulit</li>
<li>Menambah unsur dekorasi sofa dan ruangan</li>
<li>Melindungi bantal dari debu dan kotoran</li>
<li>Cocok digunakan di ruang tamu ruang keluarga atau tempat komersial</li>
</ul>",none,1.2,16.0,25.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500885_1.jpg,https://www.ruparupa.com/p/informa-45x45-cm-sarung-bantal-sofa-golden-hour-f.html
10500990,INFORMA PLUTO LEMARI PAKAIAN ANAK 2 PINTU - COKELAT OAK/PUTIH,Junior Series,"<ul>
<li>Desain minimalis</li>
<li>Konstruksi kuat dan kokoh</li>
<li>Dilengkapi 5&nbsp;kompartemen di sisi kiri<meta name=""copied-from"" content=""wysihtml5"" /></li>
</ul>",COKELAT OAK/PUTIH,54.0,193.5,14.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10500990_1.jpg,https://www.ruparupa.com/p/informa-pluto-lemari-pakaian-2-pintu-cokelat-oak-putih.html
10501112,INFORMA SLEEP 120X200X42 CM NATURALEX KASUR POCKET SPRINGBED,MATTRESS,"<ul>
<li>Free gift 1 set bantal &amp; guling <a href=""http://www.ruparupa.com/pdp/free-gift-set-bantal-dan-guling-premium.html"" target=""_blank"">(klik di sini)</a></li>
<li>Bersertifikat Global Organic Textile Standard</li>
<li>Topper dengan ritsleting mudah dilepas-pasang</li>
<li>Natural lateks terbuat dari getah pohon karet alami aman bagi kesehatan</li>
<li>Sirkulasi udara bebas</li>
<li>Lebih awet</li>
<li>Mencegah pertumbuhan bakteri jamur dan mikroorganisme lainnya</li>
<li>Menciptakan kenyamanan tidur yang lebih baik</li>
<li>Convoluted foam bergelombang dan berongga</li>
<li>Menggunakan 7 Zone Pocket Spring</li>
</ul>",NATURAL,121.0,201.0,43.0,https://cdn.ruparupa.io/fit-in/1000x1000/filters:format(webp)/filters:quality(90)/ruparupa-com/image/upload/Products/10501112_1.jpg,https://www.ruparupa.com/p/informa-sleep-120x200x42-cm-naturalex-kasur.html
